obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08283116151700816,1,2952.624202611,121.17789049780141,94.26529282453768,3.328951721176816,79.4583690062603,48.85706133556279,21.6491660162722,59.61338709800881
