obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08278412307894016,1,266.603622129,122.67152136489247,93.64981514520338,3.5582240397949945,76.95383200658836,50.86661229086919,21.726390820254323,59.95440019095897
