index,sim_idx,hdgrid,avg_msc0,avg_msc1,avg_delays0,avg_delays1,instant_delays0,instant_delays1,vol0_dep,vol1_dep,density0,density1,logsum,time
49,1,9.0,-412.2188234240281,-544.8500509350279,4.0344680322843995,4.048618611683934,3.9613068485593272,3.9751078862743587,38.85308360815542,34.532795591863916,281.9933091241229,254.92777462380258,-387.34629086721316,37.437560970267256
50,1,9.083333333333334,-411.6601768227602,-542.8181329835136,4.05019508336788,4.064255934224226,4.022676642686315,4.0392924490781486,41.61878807785833,36.84133448422054,291.25048198972365,262.37528200514265,-387.34629086721316,37.437560970267256
51,1,9.166666666666666,-409.29718588264046,-538.783781833042,4.055509974890741,4.069024391671543,4.043486050146277,4.056744487100182,36.34755809638031,32.09831272201827,294.389424931083,264.40028889637676,-387.34629086721316,37.437560970267256
52,1,9.25,-405.28598661473967,-532.8159538102333,4.056503797121642,4.0700886973060255,4.066509949050291,4.078594166312891,35.06178629408792,31.098694297649295,297.86240728708594,266.9355659179562,-387.34629086721316,37.437560970267256
53,1,9.333333333333334,-399.8178588744162,-525.3245107675572,4.05039737965498,4.0642031440491735,4.129856171921188,4.146213969379236,40.38762322711887,35.586506835650965,307.4177095956672,274.7816734625515,-387.34629086721316,37.437560970267256
54,1,9.416666666666666,-392.39075684497595,-515.7383613658731,4.028194465863594,4.041386015796138,4.163333773943746,4.181317259949539,39.54631213824638,34.87626156808567,312.4675546123759,278.85480264208405,-387.34629086721316,37.437560970267256
55,1,9.5,-383.1547898512649,-504.3024293370206,3.994440847154988,4.006695573549568,4.140989088532844,4.156215291284868,34.929523196380934,31.10972333571932,309.0970265143319,275.9421537316631,-387.34629086721316,37.437560970267256
56,1,9.583333333333334,-372.78935231791064,-491.73835545671096,3.957764361617962,3.969455632454736,4.118777876153551,4.133275157792195,36.64206968979112,32.740729184876,305.7466318213952,273.2803483683099,-387.34629086721316,37.437560970267256
57,1,9.666666666666666,-361.456403786027,-478.1486965473346,3.917669187467962,3.928864943685,4.082668960506784,4.095283632040678,34.24931051139183,30.752690929416946,300.29987289240404,268.8720894957249,-387.34629086721316,37.437560970267256
58,1,9.75,-349.4558120461965,-463.7473927525679,3.875265303000923,3.886172922290495,4.0686592392712795,4.082127808997564,36.63022472457651,32.919943459803875,298.18661158656386,267.3455839788031,-387.34629086721316,37.437560970267256
59,1,9.833333333333334,-336.49773295230125,-448.2746409465765,3.8262474525671366,3.836668819015815,4.040823735604079,4.0546353930727275,34.166635019308664,30.855196910596703,293.9878347629827,264.15556504610424,-387.34629086721316,37.437560970267256
60,1,9.916666666666666,-322.8913734265109,-432.0676528696372,3.7721035247742964,3.7819329883772794,3.997809834868704,4.009838905352216,31.573192100681762,28.58894375400696,287.4995106550802,258.95770814122045,-387.34629086721316,37.437560970267256
61,1,10.0,-308.826360295666,-415.35631851663777,3.713943209345137,3.723296984479946,3.9681880691513935,3.9824314537061762,33.38744870625639,30.46732933712082,283.03128960708295,255.7775478422155,-387.34629086721316,37.437560970267256
62,1,10.083333333333334,-294.3544845088216,-398.1761194348274,3.648960769583654,3.657275765450814,3.9140247353603312,3.9293528955162174,31.907505230224675,29.417270052619624,274.8611571988889,249.6187000345419,-387.34629086721316,37.437560970267256
63,1,10.166666666666666,-279.83661576068374,-381.0403309369812,3.5818626198124046,3.5887946609747683,3.8151737908632075,3.8264509133924216,27.61291087764379,25.882968737398002,259.95023409485725,237.6787063983112,-387.34629086721316,37.437560970267256
64,1,10.25,-265.81474697117295,-364.4987332273306,3.521095751997052,3.52713346354089,3.7223049277213436,3.7313647648097916,28.690420382858434,27.081463378989007,245.94166306792619,226.64560494061107,-387.34629086721316,37.437560970267256
65,1,10.333333333333334,-252.50403747278867,-348.7187564867482,3.4670695359963006,3.472443786083234,3.638125329069058,3.6457625091096624,28.9863471602331,27.593184741085487,233.24380237657988,216.71294507136852,-387.34629086721316,37.437560970267256
66,1,10.416666666666666,-240.17968305501202,-334.0419108472415,3.4200157423852624,3.4249835767988084,3.5620280545072287,3.5664044550513534,27.17245537740141,25.922326940995767,221.7650996166802,207.5048167060672,-387.34629086721316,37.437560970267256
67,1,10.5,-228.58325380775148,-320.1024662933504,3.3788753129568754,3.3840451718811755,3.515199605201482,3.518827266251329,27.288026446979366,26.06364426553396,214.701379485009,201.98430757905518,-387.34629086721316,37.437560970267256
68,1,10.583333333333334,-217.28524750880112,-306.3297491403488,3.337027519210453,3.3424348800606607,3.5119328466739277,3.52108795149978,30.540656566392233,29.018090513715205,214.2086134780518,202.24662096625073,-387.34629086721316,37.437560970267256
69,1,10.666666666666666,-205.45532157403528,-291.9584222612329,3.2850129211527137,3.2894300710488933,3.4770429950099673,3.4862794448110215,26.40264016502242,25.34006615815762,208.94574120182864,198.20769635301573,-387.34629086721316,37.437560970267256
70,1,10.75,-193.25810665175484,-277.15380916503244,3.2277079970617444,3.2307744995395478,3.427580738179509,3.4371743804577717,23.969512634728122,23.40846711762334,201.48473097170088,192.50990371789285,-387.34629086721316,37.437560970267256
71,1,10.833333333333334,-181.33255717277655,-262.7187196934325,3.168078851894488,3.1693971245986043,3.3593870353411406,3.367428467777221,21.745526598642645,21.59972300558598,191.19822269021768,184.41709795874803,-387.34629086721316,37.437560970267256
72,1,10.916666666666666,-169.7544183205023,-248.6725835439045,3.110444717957021,3.1099926751346882,3.2712821619103574,3.273926096960026,19.82904246119853,20.0322067483684,177.908263757604,173.56776649313366,-387.34629086721316,37.437560970267256
73,1,11.0,-158.91033269470458,-235.47130649353386,3.0596037033711583,3.0580974585951686,3.2131721010140435,3.2170773726477178,23.408750285645887,23.748125508573835,169.14279718565083,166.9714561742498,-387.34629086721316,37.437560970267256
74,1,11.083333333333334,-148.59629283962295,-222.85550125767836,3.011095958072171,3.0080846006996036,3.131438672244136,3.128871518905658,19.684136503789432,20.326003894817827,156.81392286263,156.7366938244686,-387.34629086721316,37.437560970267256
75,1,11.166666666666666,-139.1152768501999,-211.14894126570556,2.970607404603511,2.9672736572162925,3.0900396728175608,3.088279981434426,21.781707367842934,22.459517694970433,150.56919449737418,152.02674860195327,-387.34629086721316,37.437560970267256
76,1,11.25,-129.90113474792705,-199.72511452080167,2.929569134666465,2.925582807796751,3.056544151215648,3.0547921995123133,20.636215275719163,21.340091939545452,145.51664644660585,148.14107123414047,-387.34629086721316,37.437560970267256
77,1,11.333333333333334,-120.60152089311006,-188.1598413895743,2.8849564998223958,2.8799718671663217,3.032383564903149,3.0326776141578904,20.006609699357544,20.818954620918397,141.8722033258375,145.57505644074197,-387.34629086721316,37.437560970267256
78,1,11.416666666666666,-110.98802827706757,-176.14734473347212,2.833034857769741,2.8260026171227945,3.0016004059670265,3.0041762036606725,19.185503062768902,20.28086408020005,137.22879482700353,142.26796115514313,-387.34629086721316,37.437560970267256
