uidp,mean_km,dist_mode,dist_mean,norm_mean,norm_sd,pk_am,inverse_income_with_pred,a,be,bl,sig,mu,idx,ha
L0309180523,10.312842,9.731,9.7309999,-1.639352,0.20887762,9.5,0.97086877,357.9615017513272,265.7057867553785,667.3671353744579,16.44130632050147,67.90186533061616,1,8.333333333333334
L0309180523,10.312842,9.731,9.7309999,-1.639352,0.20887762,9.5,0.97086877,357.9615017513272,265.7057867553785,667.3671353744579,16.44130632050147,67.90186533061616,1,8.416666666666666
L0309180523,10.312842,9.731,9.7309999,-1.639352,0.20887762,9.5,0.97086877,357.9615017513272,265.7057867553785,667.3671353744579,16.44130632050147,67.90186533061616,1,8.5
L0309180523,10.312842,9.731,9.7309999,-1.639352,0.20887762,9.5,0.97086877,357.9615017513272,265.7057867553785,667.3671353744579,16.44130632050147,67.90186533061616,1,8.333333333333334
L0309180523,10.312842,9.731,9.7309999,-1.639352,0.20887762,9.5,0.97086877,357.9615017513272,265.7057867553785,667.3671353744579,16.44130632050147,67.90186533061616,1,8.416666666666666
L0309180523,10.312842,9.731,9.7309999,-1.639352,0.20887762,9.5,0.97086877,357.9615017513272,265.7057867553785,667.3671353744579,16.44130632050147,67.90186533061616,1,8.416666666666666
L0309180523,10.312842,9.731,9.7309999,-1.639352,0.20887762,9.5,0.97086877,357.9615017513272,265.7057867553785,667.3671353744579,16.44130632050147,67.90186533061616,1,8.083333333333334
L0309180523,10.312842,9.731,9.7309999,-1.639352,0.20887762,9.5,0.97086877,357.9615017513272,265.7057867553785,667.3671353744579,16.44130632050147,67.90186533061616,1,8.166666666666666
L0309180523,10.312842,9.731,9.7309999,-1.639352,0.20887762,9.5,0.97086877,357.9615017513272,265.7057867553785,667.3671353744579,16.44130632050147,67.90186533061616,1,8.75
L0309180523,10.312842,9.731,9.7309999,-1.639352,0.20887762,9.5,0.97086877,357.9615017513272,265.7057867553785,667.3671353744579,16.44130632050147,67.90186533061616,1,8.083333333333334
