uidp,mean_km,dist_mode,dist_mean,norm_mean,norm_sd,pk_am,inverse_income_with_pred,a,be,bl,sig,mu,idx,ha
L0418153154,11.235963,14.692,14.448,-1.0483892,0.075166374,9.666667,0.75512034,956.4817175998697,3336.1122688851124,336.8714849011074,139.90756686884131,60.89210677430704,1,9.166666666666666
L0418153154,11.235963,14.692,14.448,-1.0483892,0.075166374,9.666667,0.75512034,956.4817175998697,3336.1122688851124,336.8714849011074,139.90756686884131,60.89210677430704,1,9.166666666666666
L0418153154,11.235963,14.692,14.448,-1.0483892,0.075166374,9.666667,0.75512034,956.4817175998697,3336.1122688851124,336.8714849011074,139.90756686884131,60.89210677430704,1,9.166666666666666
L0418153154,11.235963,14.692,14.448,-1.0483892,0.075166374,9.666667,0.75512034,956.4817175998697,3336.1122688851124,336.8714849011074,139.90756686884131,60.89210677430704,1,9.166666666666666
L0418153154,11.235963,14.692,14.448,-1.0483892,0.075166374,9.666667,0.75512034,956.4817175998697,3336.1122688851124,336.8714849011074,139.90756686884131,60.89210677430704,1,9.166666666666666
L0418153154,11.235963,14.692,14.448,-1.0483892,0.075166374,9.666667,0.75512034,956.4817175998697,3336.1122688851124,336.8714849011074,139.90756686884131,60.89210677430704,1,9.166666666666666
L0418153154,11.235963,14.692,14.448,-1.0483892,0.075166374,9.666667,0.75512034,956.4817175998697,3336.1122688851124,336.8714849011074,139.90756686884131,60.89210677430704,1,9.166666666666666
L0418153154,11.235963,14.692,14.448,-1.0483892,0.075166374,9.666667,0.75512034,956.4817175998697,3336.1122688851124,336.8714849011074,139.90756686884131,60.89210677430704,1,9.166666666666666
L0418153154,11.235963,14.692,14.448,-1.0483892,0.075166374,9.666667,0.75512034,956.4817175998697,3336.1122688851124,336.8714849011074,139.90756686884131,60.89210677430704,1,9.166666666666666
L0418153154,11.235963,14.692,14.448,-1.0483892,0.075166374,9.666667,0.75512034,956.4817175998697,3336.1122688851124,336.8714849011074,139.90756686884131,60.89210677430704,1,9.166666666666666
L0408095637,12.288573,9.804,9.8607712,-0.82555562,0.25319707,10.5,0.19417374,3719.65230621709,12973.77405800958,1310.0561909907542,153.01441885489814,66.59661474676149,2,10.166666666666666
L0408095637,12.288573,9.804,9.8607712,-0.82555562,0.25319707,10.5,0.19417374,3719.65230621709,12973.77405800958,1310.0561909907542,153.01441885489814,66.59661474676149,2,10.083333333333334
L0408095637,12.288573,9.804,9.8607712,-0.82555562,0.25319707,10.5,0.19417374,3719.65230621709,12973.77405800958,1310.0561909907542,153.01441885489814,66.59661474676149,2,10.083333333333334
L0408095637,12.288573,9.804,9.8607712,-0.82555562,0.25319707,10.5,0.19417374,3719.65230621709,12973.77405800958,1310.0561909907542,153.01441885489814,66.59661474676149,2,10.166666666666666
L0408095637,12.288573,9.804,9.8607712,-0.82555562,0.25319707,10.5,0.19417374,3719.65230621709,12973.77405800958,1310.0561909907542,153.01441885489814,66.59661474676149,2,10.166666666666666
L0408095637,12.288573,9.804,9.8607712,-0.82555562,0.25319707,10.5,0.19417374,3719.65230621709,12973.77405800958,1310.0561909907542,153.01441885489814,66.59661474676149,2,10.166666666666666
L0408095637,12.288573,9.804,9.8607712,-0.82555562,0.25319707,10.5,0.19417374,3719.65230621709,12973.77405800958,1310.0561909907542,153.01441885489814,66.59661474676149,2,10.166666666666666
L0408095637,12.288573,9.804,9.8607712,-0.82555562,0.25319707,10.5,0.19417374,3719.65230621709,12973.77405800958,1310.0561909907542,153.01441885489814,66.59661474676149,2,10.166666666666666
L0408095637,12.288573,9.804,9.8607712,-0.82555562,0.25319707,10.5,0.19417374,3719.65230621709,12973.77405800958,1310.0561909907542,153.01441885489814,66.59661474676149,2,10.083333333333334
L0408095637,12.288573,9.804,9.8607712,-0.82555562,0.25319707,10.5,0.19417374,3719.65230621709,12973.77405800958,1310.0561909907542,153.01441885489814,66.59661474676149,2,10.166666666666666
