obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.06668584148616767,1,842.086406796,103.49632982486773,87.6749876817684,80.08432112717156,-1.6310740751052033,85.71124448212763,59.85781561269539,18.86269666961589,58.59349405002502
