obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.06668639736220638,1,368.959251921,104.21513563926057,88.0327472823529,79.70022588384165,-1.4795419742231855,85.73438151041445,59.93578599516141,19.49902910636706,58.63283957900521
