obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.06673105521760699,1,386.649733194,104.29824472684292,88.21774603022286,79.7414327034397,-1.2855429970546193,90.05203795313464,58.630073599368394,20.56917496464529,58.62778573198114
