obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.06668708274528903,1,551.606742635,105.19263848614283,87.87447519357782,79.57967953586693,-1.1778197443042422,85.96619609956515,59.902159439458444,19.089562816225435,58.75891335683183
