obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.06666030094812428,1,254.671232799,103.77136988175967,88.25439679731713,79.89827403584066,-1.3165754735065955,91.3904521707213,58.36659542492466,20.516010692792495,58.55743391980637
