obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.06673101175561189,1,414.41393414,104.28732466712468,88.21987306256838,79.73527414455927,-1.3011360950234538,89.88065914773343,58.62902923890971,20.558386176916958,58.62678751002392
