obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.06670888051870982,1,404.109035282,101.25413686768188,87.11983320245554,81.13019849231362,-1.68444435273865,86.75444948190339,60.98063236925628,17.30703721237685,58.341154895399555
