obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.06666986537244708,1,178.310841293,102.15752680587302,88.38287950676062,80.26831398154586,-1.4521259929736239,92.16859461844007,57.62947723434345,20.22580828310753,58.465580188393844
