obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.06668633001581196,1,407.396391549,104.18608366710897,88.0152780859593,79.72516029182147,-1.4585539546760733,85.79334355140315,59.994705074029945,19.686198516513368,58.63831946975022
