obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.06673100781865315,1,321.310994295,104.35489612124012,88.21950910553413,79.71952353921853,-1.2804135441632811,89.8524712169619,58.66025489624968,20.576344118189347,58.63631422555334
