obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.06674019320968293,1,207.264303439,103.66875932278172,86.97467242437979,80.4134178350813,-1.1674561271935033,83.52579854065323,61.87086962349168,16.610129126877894,58.64915304528178
