obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.06668652085196741,1,484.777296886,102.94930688907901,87.77463275541957,80.10881571626244,-1.8162370190553598,85.73034982349212,59.91878205229742,18.707767572984682,58.51411287993206
