obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.06669786535350047,1,371.608218921,100.63836467613405,87.73374941234343,81.18240697670532,-0.8360795659753664,92.91116002285221,58.892072866451905,21.990893635315828,58.07481447080678
