obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0.0667002683389002,1,254.511413206,101.0084218853659,86.67913156087462,81.31183523319346,-2.0592682937535445,85.18038370301642,59.72270146305799,19.93968807862464,58.27623959593254
