run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7
1,0.0870824525651584,1,289.25453487,1,71.3972417799912,49.000031577053626,-10.423195177980286,43.92651239576851,55.627276957666886,4.092173478334695,43.245797049588774
2,0.08710521897802916,1,357.261587014,0,75.37718864214332,47.837369890113116,-9.924335613549454,43.89768111563862,54.71128150750285,4.856468937886073,43.643639679902414
