run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
1,0.0750194504194932,0,7239.212561342,0,117.70212438104839,97.00684441465334,84.13855707694485,8.12595420652863,79.18646819168744,39.30132061608582,32.52086662630358,56.461622563791146
2,0.0742651240452477,1,6616.739369224,1,111.85808073293671,99.0,90.73565510057205,15.115549091658641,87.5224943551773,36.64748469027277,39.97616294190956,48.33532802466588
