run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7
1,0.06929936241037551,1,244.843849834,0,74.90241978199882,80.7499079170652,4.344264163859469,69.44636772544455,77.21613597885163,34.2793744437341,48.048726184265576
2,0.06933871825147121,1,173.348941123,0,74.33487783645013,79.63848902672538,3.0026223014829543,70.35930078656126,82.2519142132561,36.787307118505886,48.52020106078739
3,0.06920952248233395,1,288.68854012,0,68.76346319949452,81.98747531139873,3.5664689984627564,71.18738776007201,94.47879172146104,35.21125347446413,46.73826953138595
4,0.06921744869835045,1,263.538332282,0,68.68103481381357,82.41739413247642,3.6385160806148,68.11525564310968,88.37606556555147,33.598908919419486,46.626423246301094
5,0.06919467143442151,1,321.924707992,0,65.20248099082959,83.62271745088674,3.3262884573896194,69.28100468626951,102.02500966931228,32.12631342665234,45.77530485718025
6,0.06919076531524106,1,342.066898497,0,66.23644159889567,83.14594521784413,3.2562883315834723,69.34587244408911,100.58549661683865,33.02198719920778,46.045573873324884
7,0.06919926270767486,1,273.981777659,0,64.72202064652286,83.8743245253362,3.417595274477345,69.48691338065589,100.77460449149028,31.901289674789464,45.64520376484324
8,0.06933989851336037,1,230.081875919,0,72.71034206671439,81.20682832053045,4.593958882612668,86.16275902038939,65.35468732994131,42.784016344039486,47.11872284396975
9,0.06921062443652634,1,173.362943081,0,67.58872039801612,82.73547793840385,3.47886307780569,68.08922369725417,91.82891730323821,34.074074837044414,46.34846109763192
10,0.06938573403620259,1,441.781787429,0,80.74192426267733,79.20863946527986,5.14224438461228,66.30499760241074,72.58704819059123,32.285947860064134,49.32186927980777
11,0.06937680487536924,1,196.646418207,0,54.10136794690876,87.6210062348569,3.722666260844127,70.71230259114719,108.79613571315775,29.557257187716548,42.27321279330237
12,0.06919557445755618,1,231.989371418,0,65.3456764444578,83.53784706061758,3.338759767268574,70.27826247398392,102.00781726284062,32.343991446965475,45.80771678152716
13,0.0692125167707155,1,216.36063348,0,62.23554438081016,84.67651667856158,3.3726120453597845,69.48727904155174,103.8437107928057,31.531805319644718,44.925583912406296
14,0.06934657491084735,1,191.600220456,0,75.62865244540167,80.12376659107235,4.436645352193349,85.44582566067174,64.05866686866193,43.56494733549636,47.95410334427257
15,0.06920151392883828,1,554.116734415,0,64.5543542765531,83.67684092379018,3.2204015618744117,69.41465716204148,99.22895215342204,31.749224173557817,45.71497443777849
16,0.06934259795509812,1,210.434242445,0,74.78818679041072,80.27368726153864,4.2938381222573545,85.97412458109262,66.19070145954716,42.896407903138744,47.72374898180522
17,0.07958203801550413,1,363.644541373,0,90.45841538014257,63.56157969611032,24.3933121309272,55.5876916703704,58.762245783328005,32.43144882042735,10.455026100074146
18,0.06928195825276674,1,668.939884851,0,60.8061208405026,86.95451673777728,4.6963443040668835,67.65721469448184,100.76558533346518,30.83593190304148,44.800235208922146
19,0.06919076776254549,1,994.518420712,0,66.47056608409011,83.06707565219217,3.2679486299279557,69.56899269682228,100.41199373841984,33.07057278143697,46.10466569108421
20,0.06935682176424215,1,371.81129202,0,75.91686491326736,80.05694616554608,4.654366478227102,92.8100831488472,69.97440473903849,47.2543579849052,47.95770539339182
21,0.06934415138477094,1,382.287301736,0,70.74519935883002,81.00262384535223,4.195990162106619,84.96254891931903,65.83033746052244,42.115490041920886,46.40665584580456
