run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5
1,0.07968098965339468,1,36.781695466,1,321.5453356366271,117.57957625349108,244.96777477521283,10.641764850355948,90.9704132007226
2,0.07973735487633465,1,42.595965721,0,321.8508795853159,110.04939370459672,229.44847347672086,12.266046566475216,90.85844609116228
