run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7
1,0.06791043668115908,1,335.384303009,0,118.7040209972293,89.2083858988227,-6.219042079905101,86.69193019315335,59.98946389981799,19.994461709502698,57.771439007157966
2,0.0679758398593179,1,138.423636934,0,113.56045499928148,91.04467484129509,-7.431320905963183,88.7676918719875,55.15831783637895,18.78977436490316,56.93525737235877
3,0.06795811798971893,1,464.364392247,0,119.03445520990421,89.11360205923367,-6.189129690820942,89.91973259523695,59.10981850979591,20.611573583453893,57.81698101294617
4,0.06791623877252732,1,168.570198392,0,119.29627032106052,90.35812709832655,-5.419878762463263,95.11584108351114,58.61611549614451,18.45591479687769,58.2645366709554
5,0.06791138742943703,1,221.150669348,0,118.86377987887998,89.09566128992529,-6.3738515882809,86.84534846738109,59.815729388660074,19.980036695598574,57.80466081327702
6,0.06791621268238403,1,237.609963466,0,117.22442173864935,89.95113198195035,-6.344245912129537,86.92679895940876,59.34382160398837,18.97961365166123,57.522996083263266
7,0.06792050597730136,1,188.388771176,0,114.9009942790529,90.80683974248335,-6.7293831557058095,86.94953240764558,59.72835995393465,19.01228742406399,57.242149019791675
8,0.06792289526415919,1,598.784907086,0,114.35956854083481,90.82763300035218,-7.074151718955764,86.44718098672932,59.89019176539004,18.588668586291725,57.13787353140812
9,0.06792598510232058,1,311.585432309,0,117.78404921434952,89.45464590928125,-4.954077807058892,95.04843107167224,59.01660122213831,18.605158062490872,56.93899952951135
10,0.06792066849456213,1,166.498850714,0,116.77021463272203,90.26618322929517,-6.128120290870199,85.17854279483072,60.76946876700677,19.11274195439694,57.566092192345835
11,0.0679144885921612,1,219.058310841,0,117.29355490933948,89.77086207434314,-6.498547850001079,85.95506803235683,60.544448865662254,19.91366991546144,57.61310012978525
12,0.0678934389033254,1,299.410496407,0,116.65092642655137,90.4442973714787,-6.012598736638599,83.52282617236851,61.002984439321196,20.639560952126764,57.58865598804958
13,0.06791229872758518,1,305.475664755,0,120.37155452285133,88.51982270649638,-6.003907023541929,87.51637259970259,60.18174034666256,19.122799068564547,58.04692075243919
14,0.06793159322999166,1,200.830377584,0,122.60816419537689,86.42940460310463,-7.057305282251904,90.75290380699593,57.12661102261817,19.811609554303363,58.10077781843296
15,0.06791198351690514,1,304.264225743,0,118.87176732431675,89.1305061683534,-6.366345387063051,86.51940527998823,60.08459453426323,18.59046048408021,57.776090707536206
16,0.06790951705190659,1,414.120716135,0,118.58193813349168,89.17824352102092,-6.377396416054392,86.48079153055711,60.06233832872861,19.794701833634168,57.76796278878428
17,0.06797037233564968,1,217.343343289,0,121.75399488405671,88.43750218953696,-5.645497134339512,91.08958163932797,58.250776236323276,19.2397743351898,58.358643469714345
18,0.06791014992543085,1,784.626235304,0,117.64220101284556,89.63703106787555,-6.360362915760439,86.5553185972991,60.1361379984619,19.768554215899545,57.63129304445019
19,0.0679111176287066,1,214.670687321,0,118.72775250602483,89.16155104702929,-6.268263265735138,86.31495088917342,60.57443202345867,19.187376297772534,57.79002778249275
20,0.06795811802690142,1,476.707889348,0,119.03096570766974,89.11531204666285,-6.18914926831534,89.92690594617163,59.10833867420453,20.61202636742027,57.8165974007086
21,0.06795811782980768,1,394.052059668,0,119.09177583241129,89.09114180260005,-6.1803201042702325,89.95682941673219,59.11253782164866,20.614860032358287,57.82533859143226
22,0.0683412690292597,1,145.462763665,0,113.35622354517511,91.65549129427697,-7.234668871480157,81.62659488819646,51.10314581325149,18.901341798350163,56.83748830014729
23,0.06790784203855864,1,221.67895879,0,119.34007971522134,88.96630535365678,-5.409390763478165,94.48463280413527,58.7643305689745,19.98289092970603,57.54731572567413
24,0.0679047191372339,1,290.107839794,0,115.82632795657355,90.5418048733285,-6.046459496060494,91.13457666838629,58.20730479047101,20.541111309952317,57.244516019223084
25,0.06795811772734596,1,687.504232023,0,119.03812693257409,89.11205457075225,-6.188989794124859,89.92738688477031,59.106441620802784,20.611191131719895,57.81755139322832
26,0.06791007424683802,1,354.025643861,0,118.0209712549369,89.4818636975704,-6.304991047576676,86.48843451767524,59.847858388173364,19.106457271143352,57.70170848133374
27,0.06792500766182577,1,475.705458979,0,123.36723483882598,87.22486624796116,-5.804898149560074,87.60607177911062,60.14085582242594,19.151570819698698,58.453904374025
28,0.06795811799393393,1,842.230642472,0,119.0467451889245,89.10750534360452,-6.189197923954739,89.90691218813019,59.105677554961936,20.610085809985506,57.81894555309853
29,0.06795811817379493,1,565.13651166,0,119.02815976337644,89.11617905764757,-6.190018719596053,89.93341714655935,59.10750533965325,20.61220391849358,57.81604883592543
30,0.06788301158817148,1,558.516485389,0,118.43853597485679,89.42175934284812,-6.197916101326952,84.0728203758914,60.61495610037959,21.109231013496004,57.879667019440674
31,0.06791766558472315,1,308.787093219,0,118.48150228146476,89.19951709969266,-6.353360344794857,85.13285011115309,60.903577872841076,19.105453640038476,57.774259649392896
32,0.0679581171407446,1,509.428558697,0,119.06039508500973,89.10408968376953,-6.184821074581309,89.93095877512495,59.107658803556745,20.612123200391895,57.82078647978766
33,0.06790929237475589,1,209.568695214,0,118.01024236424689,89.2294362406933,-6.596834838318423,86.65699487587047,60.15492564463341,19.26762695237559,57.64681021198846
34,0.06790045468676253,1,184.841948604,0,118.22131488069923,89.85734989936904,-5.66520825444532,93.52601740372236,59.14852847455803,20.369388808824933,57.72097706388656
35,0.06792510666107539,1,306.89666531,0,114.1405170610284,91.19818269392154,-6.78682918434644,85.69009226650151,59.59092656223899,19.52838534039641,57.15798744078364
36,0.06795811878412991,1,786.505273734,0,119.12285705643382,89.08309676394862,-6.170896424777429,89.94730190237308,59.111509832395946,20.614210439459484,57.83013525113444
37,0.06795811783088132,1,455.500376807,0,119.0363372502419,89.11294583829398,-6.189201134432274,89.92270488965346,59.10735793012168,20.611391899166332,57.8174551903932
38,0.06796351878924221,1,256.292361811,0,125.7301953384935,87.25542557415233,-6.2092716814983735,92.31612235238339,56.7637004375846,19.56266637007362,59.05818473373343
39,0.0679121333238166,1,863.982279079,0,116.51355054747985,89.95845563572769,-6.697938878414057,86.43898579169469,60.07202189686782,19.686338113871493,57.44726208550973
40,0.06790891129607345,1,438.722063028,0,118.12276113700239,89.37489983620111,-6.328288213941529,86.66830356603333,60.36631450531231,18.769739256366876,57.690665653779384
41,0.06795830301518098,1,190.633040009,0,118.68937619551866,89.2171352686945,-6.280989071940075,89.6674541013347,59.05958640703627,20.622559770668737,57.76375593869812
42,0.0680238224092397,1,512.165566127,0,116.77936783743628,89.9390975758763,-6.672201586637568,94.17694848337953,62.55239688548843,11.579561571913398,57.673423001335436
43,0.06796650922578441,1,221.074022416,0,116.69317770232915,91.65734503963778,-4.374653939395654,92.3185003718583,56.49413390566012,20.189459313667154,57.82007688773036
44,0.06790904913120831,1,227.352745883,0,118.08302097629738,89.1032856735323,-6.651606381231696,86.4529698697569,60.181741851620515,18.803291407878515,57.70616829455291
45,0.06795811967864895,1,654.238172192,0,119.13560209573826,89.07690826159823,-6.170267797695558,89.9470375934928,59.11358923984265,20.61465716574244,57.8320110273559
46,0.06791051760592942,1,690.612230925,0,118.3606492514807,89.40659586539365,-6.1847333683427355,86.54059467598726,60.338828683940626,19.912250152567694,57.73438084053978
47,0.06795811942666638,1,574.705903147,0,119.07552495634089,89.09917310101784,-6.179674421650793,89.93317127297777,59.125985474025,20.62179900426287,57.8231695735617
48,0.06791457698528842,1,185.145785631,0,117.69908657889017,89.39438766804032,-6.520248308902698,85.06702604530156,59.75639798654903,18.807722180549703,57.67870724709163
49,0.0679105996372828,1,340.243851414,0,117.09035782908475,89.71390939979887,-6.693748859445521,86.01034481854249,59.85878478905655,18.652685475002915,57.62204010965105
50,0.06791168968368022,1,274.947005088,0,118.55276281654612,89.4032599676676,-6.014226308559239,86.03998605347537,60.34709106926747,18.968992489337875,57.78982342933861
51,0.06795811734284056,1,614.08417319,0,119.05998232584346,89.10510553385514,-6.183708631354439,89.94363323983958,59.10717441498026,20.611160629523333,57.82064707809759
52,0.06795812226666761,1,419.930419988,0,119.04269036766367,89.1127443095939,-6.183553339351294,89.97472986412852,59.104268976983796,20.621353220056417,57.816483381770915
53,0.06790935253829618,1,634.676341215,0,118.89458388066095,89.07163481051485,-6.232540991492622,86.71750182074487,60.207322817455584,19.758322530842342,57.793579162078416
54,0.06793099733250471,1,258.373961284,0,118.90997093596461,89.01301024983927,-6.013976975117562,88.61378026047954,62.57100268567962,19.881774455640194,57.74262540696925
