run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7
1,0.08280448937085973,1,443.686828973,0,114.93751397635066,96.44451307674645,2.2400995453385137,76.23540471368634,50.53290748768374,21.65917734360884,58.03933907666751
2,0.08283100051904997,1,576.326626132,0,121.81644742742607,94.04652071832768,3.4392830212521686,79.48803801024783,48.89908307255174,21.643413541054255,59.77444350906256
3,0.08278546265871838,1,325.197842493,0,119.80728300822466,94.71739370149584,3.0571629915820253,76.71140357002719,50.539441975416814,21.741463074213836,59.29213350508333
4,0.08292681975681843,1,146.047229684,0,112.15402883157024,98.06838609634185,2.012448212993119,77.89853942194651,47.183759836844104,18.814328048376357,57.38680965235782
5,0.0828058721580791,1,197.761285494,0,115.04670900105991,96.81466973007758,2.4947647826950843,75.9860489867978,50.23612728904262,21.6029339330473,58.11115157851001
6,0.08278387767502962,1,324.472674172,0,123.12250258778194,93.56577525074768,3.652288059447527,77.04546627860454,50.76719360064002,21.793478004444744,60.091749272938884
7,0.08302606374953998,1,224.972728783,0,108.70930485909939,98.31277926882454,1.1453802539969573,77.77620351136402,48.804903254431274,17.82141875615429,56.27817133469043
8,0.08278544941838961,1,299.420435543,0,124.49286271567885,93.1072929398121,3.893329357706395,77.26209209831866,50.62490868471695,21.84537530433314,60.43069619217356
9,0.08285757434884798,1,240.831841074,0,121.54605428239815,94.1855647035316,3.3110824081203143,79.12530832606622,48.87385619987126,19.428200484017104,59.77351436856502
10,0.082783623831866,1,573.146706278,0,121.41476602114084,94.15722574618476,3.348070529415586,76.86724330350125,50.635392354687774,21.769176383317838,59.67477905708675
11,0.08279054621522193,1,209.07526562,0,117.86597736539849,95.45193699398911,2.7843072790707057,76.49558778187546,50.55427148565796,21.71866989605831,58.812709360098154
12,0.08283086711311506,1,551.011379079,0,121.80723312765187,94.05376596415812,3.437437557153804,79.54568518126962,48.909979521985036,21.548438008829876,59.77390887111094
13,0.08278381865564358,1,279.209464041,0,123.09030240545282,93.5274287828317,3.6314076704416243,77.06578035163834,50.733758651182136,21.79983966221975,60.06762792940794
14,0.0827912534499615,1,246.662160449,0,126.64135882357974,92.24553336805631,4.26748521392844,77.81294134043259,50.79196286830746,22.03792781991095,60.88537193776115
15,0.0828490826628607,1,179.23592695,0,121.06410917241345,94.3397612958531,3.32754440215204,78.79131251900542,48.14426961339794,22.58812480630726,59.57769312434701
16,0.08279685463396572,1,422.998380009,0,116.59360226749462,95.81733277837633,2.5348322750047103,77.06555412948472,50.31695999658762,21.973304698573365,58.43518877236908
