run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7
1,0.08214352165168416,1,514.521286296,0,89.24912550061784,92.51087895326418,5.304955027770976,74.62090480039039,49.14047820502394,21.325525918444637,53.83519169375466
2,0.08223767556530316,1,381.01172888,0,77.72342068231374,96.16748414467376,3.7196206799241995,73.52311933937592,48.87970722641185,21.49065590333461,50.414953045488936
3,0.0821792649142162,0,3643.189144679,0,82.48284149191868,94.63386368113206,4.3743161058029765,74.04886742797228,48.989566139974066,21.20749527088986,51.84925061194519
4,0.08217514129817947,1,2367.964812488,0,83.06395774391561,94.27986875305741,4.481606271129234,74.11430118578019,49.053114142011474,21.228994762951967,51.886217123775694
5,0.0821842475358446,0,3646.034571544,0,81.90539460495381,94.79863785293627,4.297520410925059,74.0027087559918,48.97521924115141,21.197696698032455,51.66121918520373
6,0.08235955485609057,1,141.918303972,0,87.92423716879286,92.90633177338061,5.005620778304494,73.91881302599622,45.484847196922445,17.12808257416943,53.44428142402165
7,0.08215184807044008,1,295.200140765,0,86.59998687706708,93.35325776183802,4.968875631273356,74.460133087635,48.946673117114926,20.965637876755245,53.04102621098961
8,0.08214636638169683,1,557.391377623,0,89.55360137836246,92.41760101402164,5.342041298665891,74.40767102623501,49.24374253360451,21.302356655133703,53.928726327493266
9,0.08217913269061673,1,298.423647832,0,91.26216894925301,91.89857855975598,5.583795980960398,77.25803613294161,47.61798741040417,21.19101606650116,54.42603013097245
10,0.08216325160389455,0,3627.470179342,0,98.76205444810955,89.58634061241327,6.590424181327422,75.20376495998174,49.602590177431736,21.490322858889698,56.517796769164185
11,0.08215333758152699,1,584.561204404,0,86.83425669015745,93.21065589296056,4.982156633194386,74.33515111933411,49.15711524531058,21.279705519600242,53.09134556990542
12,0.08214227167723168,1,616.24924641,0,91.75315632449711,91.73758921732619,5.644409811152432,74.8780835210534,49.288414273473705,21.39206533820286,54.558782773593535
13,0.08216251850915654,0,3631.882124556,0,98.62255086317566,89.64067265586122,6.572189796964278,75.18969168824147,49.596906965514286,21.487028076163334,56.48700254287155
14,0.08217905849935428,1,276.442433177,0,90.82366806538069,92.05381337403021,5.534348452467757,77.28108627811277,47.505970999202745,21.25263912612598,54.29769731033924
15,0.08222005012747415,1,187.807356995,0,85.6501828267708,93.74042329209938,4.872219757625929,75.68259069700969,47.10966541552682,22.39340973500708,52.79882074419488
16,0.08215285735803866,1,2048.734758975,0,96.5104787298599,90.29423304001739,6.2887921844794965,75.0253303156238,49.52343563134384,21.44860889257357,55.9080435025927
17,0.08216370385746963,1,738.265599803,0,84.68842094240361,93.9343985248592,4.677538410090524,74.31398375361228,49.05544450401022,21.26326612638932,52.50544061770989
18,0.08217945011425658,1,214.883624269,0,90.87221986543352,91.89348049466055,5.582544520275006,76.97354276594369,47.54851629589532,20.675444758606012,54.165870484985405
19,0.08214309287760746,1,925.204146086,0,89.52946322000871,92.4279084054638,5.3378230771309525,74.50478354742165,49.1829710710621,21.31058724937059,53.92374009196855
20,0.08214329619466489,1,469.752604952,0,89.39782559627025,92.51147073869068,5.305159051912193,74.61882160931178,49.195353850233076,21.333627994349555,53.92913692323434
21,0.08214885014936901,1,510.586243636,0,95.35402534849374,90.67396626529576,6.1206459337503745,74.98678319896781,49.40968108373774,21.42536645813493,55.613471035368626
22,0.08219946096038092,1,146.421379562,0,97.13038935932917,90.11654463225324,6.343825597389983,78.04579108260559,47.84080149717851,19.837363491641376,56.1082736549769
23,0.0822077946071144,1,195.720397617,0,82.91547729648846,94.6661583367462,4.4223941944155385,76.13608290512707,47.526952978239166,20.4925887135925,52.10410098836363
24,0.08214407748156982,1,457.310629298,0,93.3326875204159,91.25369209092305,5.858711130874235,75.01680072415694,49.32509875795507,21.420733176833615,55.00914133704141
25,0.08218907511777826,0,3628.108053933,0,81.38011526907184,95.00112676719007,4.222752128759173,73.90666271314494,48.96066830368876,21.178640103621476,51.52785954346777
26,0.08215254715397546,1,788.689939762,0,96.4302523912448,90.30144908815717,6.274890461696516,75.01977027950275,49.52013817455804,21.447195593352852,55.87671368644881
27,0.082216494210312,1,286.208031459,0,82.9669593906898,93.59895840896532,4.550104627310924,76.07377751442911,47.36716817601339,21.09116417705132,51.30331979503093
28,0.08217819317327495,1,314.269515159,0,83.55305308960274,94.33569663206538,4.531636144492089,74.03594976797022,48.960822590253784,21.65785609132374,52.19110413565302
29,0.0821636413525643,0,3631.558669361,0,98.83449666833947,89.58528893815883,6.600554202875416,75.1998245444417,49.59916387482535,21.48920050411043,56.55148789760978
30,0.08218460006460115,0,3626.236690413,0,81.8639232215432,94.82645007417874,4.288636443605983,74.03245316515283,48.97025252496926,21.202124416921183,51.66168069189273
31,0.08217844917735362,0,3635.065907187,0,82.62756049857471,94.47291299120769,4.426940882285213,74.00017964535964,48.98700878030963,21.199136068847736,51.78449072670218
32,0.08214627917973238,1,638.301047608,0,94.13363139811501,91.20799826678676,5.898374342851793,74.80570433543375,49.375194949394384,21.388688981967743,55.436971414410635
33,0.08217906949191903,1,278.797379204,0,90.18476529894069,92.26123331880335,5.439571788392998,77.36238212166903,47.49690622582374,21.012217009597684,54.12543400960683
34,0.08217752875894102,1,2823.909285629,0,82.69653966423405,94.56889453304504,4.401769231800022,74.12277418029261,48.982673937154765,21.21995767238713,51.91750122239094
35,0.08216371051730649,0,3639.752548517,0,98.84513667943989,89.58013228228809,6.592790144837416,75.20159535723909,49.60106492811738,21.489765307616214,56.56174712386497
36,0.08215723792122667,1,482.235899013,0,85.93739611892708,93.49262743594183,4.886766996073913,74.27856880878826,49.07022610545927,21.25711261825051,52.802846108409526
37,0.08217872626067316,1,277.662288079,0,91.11868821817673,91.93345185835572,5.548286908938396,77.17426807800162,47.66281862961404,20.9016158093652,54.38453295422666
38,0.08215265344301352,1,454.980494859,0,96.44403253323065,90.27304309109589,6.295617727241534,75.15478939331946,49.46313882598606,21.462904612380424,55.847307459336236
39,0.08218389427182789,0,3632.337508798,0,81.94262498988991,94.80191906931681,4.297544201867184,74.0258809269608,48.96837795909345,21.200322201278333,51.687380821229645
40,0.0821711007909498,0,3629.121222255,0,83.70013018169065,93.96795874027211,4.573438092493688,74.15911661198008,49.024435587373965,21.231092847214516,51.99728207954678
41,0.0821786783979878,1,435.654174808,0,90.19697163941322,92.24608688023456,5.4451178778239395,77.19059233178119,47.63773211283982,20.828919448906632,54.11643872790275
42,0.08224152304602211,1,187.260451537,0,81.83633637689294,93.38638543256765,4.246790436830023,76.09031088090417,47.34256326848733,20.823767625743354,50.74072554821767
43,0.0821744842092746,1,2554.406122057,0,83.0869755132447,94.44531201470028,4.458166115531085,74.16929216173871,49.0612166962063,21.240316063436385,52.03279050455545
44,0.08232359056589274,1,140.999063666,0,101.8450020067821,88.74267979126711,6.6930549154603565,79.34608221018749,47.68982517436595,17.624725096887435,57.711689069613904
45,0.08214219417108232,1,592.48396119,0,91.7284397170966,91.74504576456162,5.640879284035851,74.75326123065238,49.27590326357913,21.367239629605685,54.550484827965285
46,0.08214210935179761,1,351.235266571,0,91.29634812254689,91.88681389981684,5.585051340309969,74.82342221400744,49.243299293504336,21.37562931752899,54.43049917310316
47,0.0821726504369323,1,656.543704341,0,83.34448807998389,94.42093891479037,4.530454953832745,74.18455376762395,49.037295037913076,21.23888313111879,52.1110892574354
48,0.08215116773607724,1,456.616481768,0,96.0522762385264,90.40099889817341,6.226994939164381,75.0875947181409,49.46547877927757,21.451589248656386,55.75753357679289
49,0.08215158865065952,1,489.507174343,0,86.65968081148384,93.34283585310943,4.963796734634696,74.32613336558938,48.885665611098474,20.987424412144133,53.08026402956928
50,0.08214637588913735,1,599.850718012,0,94.42675558646587,90.87871281820502,6.025619556427868,74.67538489100012,49.38079985371289,21.3652642931979,55.26851735474109
