obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.06711646118595238,1,774.951831368,54.43165846250007,52.43100565599653,2.23991855398302,51.86733257040507,44.73611393008145,15.471505650848696,33.56829801817213
