obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.06713011328646722,1,237.978900182,53.831479296454084,52.58081082580179,2.2506508809326644,51.75580839473405,45.004538323867514,14.550779755868188,33.53495250935824
