obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.0671164299107924,1,375.341027816,54.26727353978623,52.502405017254446,2.2184521205002765,51.867269611752036,44.73875171258563,15.471110916895881,33.544681414721225
