obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.06716354473772625,1,148.29217291,55.063025555861074,52.421401892378306,2.3963001607612866,51.715486201880864,43.46405407168542,14.351726452657608,33.74604538440279
