uidp,mean_km,dist_mode,dist_mean,norm_mean,norm_sd,pk_am,inverse_income_with_pred,a,be,bl,sig,mu,idx,ha
L0426084835_BA55,3.6968825,3.132,3.1360555,1.1617593,0.3696917,9.5,0.75512034,780.358253316188,824.3482846237879,528.8645399894566,2.514611911872339,16.232920761930604,1,10.333333333333334
L0426084835_BA55,3.6968825,3.132,3.1360555,1.1617593,0.3696917,9.5,0.75512034,780.358253316188,824.3482846237879,528.8645399894566,2.514611911872339,16.232920761930604,1,10.25
L0426084835_BA55,3.6968825,3.132,3.1360555,1.1617593,0.3696917,9.5,0.75512034,780.358253316188,824.3482846237879,528.8645399894566,2.514611911872339,16.232920761930604,1,10.833333333333334
L0426084835_BA55,3.6968825,3.132,3.1360555,1.1617593,0.3696917,9.5,0.75512034,780.358253316188,824.3482846237879,528.8645399894566,2.514611911872339,16.232920761930604,1,11.333333333333334
L0426084835_BA55,3.6968825,3.132,3.1360555,1.1617593,0.3696917,9.5,0.75512034,780.358253316188,824.3482846237879,528.8645399894566,2.514611911872339,16.232920761930604,1,10.916666666666666
L0426084835_BA55,3.6968825,3.132,3.1360555,1.1617593,0.3696917,9.5,0.75512034,780.358253316188,824.3482846237879,528.8645399894566,2.514611911872339,16.232920761930604,1,11.25
L0426084835_BA55,3.6968825,3.132,3.1360555,1.1617593,0.3696917,9.5,0.75512034,780.358253316188,824.3482846237879,528.8645399894566,2.514611911872339,16.232920761930604,1,10.75
L0426084835_BA55,3.6968825,3.132,3.1360555,1.1617593,0.3696917,9.5,0.75512034,780.358253316188,824.3482846237879,528.8645399894566,2.514611911872339,16.232920761930604,1,11.5
L0426084835_BA55,3.6968825,3.132,3.1360555,1.1617593,0.3696917,9.5,0.75512034,780.358253316188,824.3482846237879,528.8645399894566,2.514611911872339,16.232920761930604,1,10.833333333333334
L0426084835_BA55,3.6968825,3.132,3.1360555,1.1617593,0.3696917,9.5,0.75512034,780.358253316188,824.3482846237879,528.8645399894566,2.514611911872339,16.232920761930604,1,10.833333333333334
L0228120650,16.385487,17.067,17.066999,1.554881,0.59392238,10.5,0.25433803,780.358253316188,824.3482846237879,528.8645399894566,11.145374729120917,71.9482732049623,2,13.083333333333334
L0228120650,16.385487,17.067,17.066999,1.554881,0.59392238,10.5,0.25433803,780.358253316188,824.3482846237879,528.8645399894566,11.145374729120917,71.9482732049623,2,13.0
L0228120650,16.385487,17.067,17.066999,1.554881,0.59392238,10.5,0.25433803,780.358253316188,824.3482846237879,528.8645399894566,11.145374729120917,71.9482732049623,2,13.083333333333334
L0228120650,16.385487,17.067,17.066999,1.554881,0.59392238,10.5,0.25433803,780.358253316188,824.3482846237879,528.8645399894566,11.145374729120917,71.9482732049623,2,12.333333333333334
L0228120650,16.385487,17.067,17.066999,1.554881,0.59392238,10.5,0.25433803,780.358253316188,824.3482846237879,528.8645399894566,11.145374729120917,71.9482732049623,2,12.333333333333334
L0228120650,16.385487,17.067,17.066999,1.554881,0.59392238,10.5,0.25433803,780.358253316188,824.3482846237879,528.8645399894566,11.145374729120917,71.9482732049623,2,13.25
L0228120650,16.385487,17.067,17.066999,1.554881,0.59392238,10.5,0.25433803,780.358253316188,824.3482846237879,528.8645399894566,11.145374729120917,71.9482732049623,2,14.083333333333334
L0228120650,16.385487,17.067,17.066999,1.554881,0.59392238,10.5,0.25433803,780.358253316188,824.3482846237879,528.8645399894566,11.145374729120917,71.9482732049623,2,12.833333333333334
L0228120650,16.385487,17.067,17.066999,1.554881,0.59392238,10.5,0.25433803,780.358253316188,824.3482846237879,528.8645399894566,11.145374729120917,71.9482732049623,2,12.416666666666666
L0228120650,16.385487,17.067,17.066999,1.554881,0.59392238,10.5,0.25433803,780.358253316188,824.3482846237879,528.8645399894566,11.145374729120917,71.9482732049623,2,12.833333333333334
L0524161938_1A8B,9.7708635,10.427,10.428833,0.0,1.0,10.5,0.97086877,780.358253316188,824.3482846237879,528.8645399894566,6.646121359382846,42.903622977235536,3,10.583333333333334
L0524161938_1A8B,9.7708635,10.427,10.428833,0.0,1.0,10.5,0.97086877,780.358253316188,824.3482846237879,528.8645399894566,6.646121359382846,42.903622977235536,3,10.0
L0524161938_1A8B,9.7708635,10.427,10.428833,0.0,1.0,10.5,0.97086877,780.358253316188,824.3482846237879,528.8645399894566,6.646121359382846,42.903622977235536,3,11.083333333333334
L0524161938_1A8B,9.7708635,10.427,10.428833,0.0,1.0,10.5,0.97086877,780.358253316188,824.3482846237879,528.8645399894566,6.646121359382846,42.903622977235536,3,11.583333333333334
L0524161938_1A8B,9.7708635,10.427,10.428833,0.0,1.0,10.5,0.97086877,780.358253316188,824.3482846237879,528.8645399894566,6.646121359382846,42.903622977235536,3,12.0
L0524161938_1A8B,9.7708635,10.427,10.428833,0.0,1.0,10.5,0.97086877,780.358253316188,824.3482846237879,528.8645399894566,6.646121359382846,42.903622977235536,3,9.666666666666666
L0524161938_1A8B,9.7708635,10.427,10.428833,0.0,1.0,10.5,0.97086877,780.358253316188,824.3482846237879,528.8645399894566,6.646121359382846,42.903622977235536,3,10.333333333333334
L0524161938_1A8B,9.7708635,10.427,10.428833,0.0,1.0,10.5,0.97086877,780.358253316188,824.3482846237879,528.8645399894566,6.646121359382846,42.903622977235536,3,9.916666666666666
L0524161938_1A8B,9.7708635,10.427,10.428833,0.0,1.0,10.5,0.97086877,780.358253316188,824.3482846237879,528.8645399894566,6.646121359382846,42.903622977235536,3,11.333333333333334
L0524161938_1A8B,9.7708635,10.427,10.428833,0.0,1.0,10.5,0.97086877,780.358253316188,824.3482846237879,528.8645399894566,6.646121359382846,42.903622977235536,3,9.416666666666666
L0420093133,11.624096,11.509,11.509,-0.94451404,0.17839992,10.0,0.97086877,780.358253316188,824.3482846237879,528.8645399894566,7.906686313765073,51.04112161992557,4,10.0
L0420093133,11.624096,11.509,11.509,-0.94451404,0.17839992,10.0,0.97086877,780.358253316188,824.3482846237879,528.8645399894566,7.906686313765073,51.04112161992557,4,9.833333333333334
L0420093133,11.624096,11.509,11.509,-0.94451404,0.17839992,10.0,0.97086877,780.358253316188,824.3482846237879,528.8645399894566,7.906686313765073,51.04112161992557,4,9.833333333333334
L0420093133,11.624096,11.509,11.509,-0.94451404,0.17839992,10.0,0.97086877,780.358253316188,824.3482846237879,528.8645399894566,7.906686313765073,51.04112161992557,4,10.083333333333334
L0420093133,11.624096,11.509,11.509,-0.94451404,0.17839992,10.0,0.97086877,780.358253316188,824.3482846237879,528.8645399894566,7.906686313765073,51.04112161992557,4,9.583333333333334
