run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
1,0.08296867186073568,1,755.994232083,1,195.6092334525923,104.60540705245423,30.596336900039677,-4.760730526446545,27.9464050188064,3.52116751661315,60.94038429394416,73.90984854328799,62.11208891598378,23.898143388021953,75.79786161146309
2,0.08297623584746357,1,705.772578726,0,180.19368260659823,107.88769764826336,28.35342626353065,-5.23543060383087,25.955649264451303,-0.13093886395295293,59.70996143126012,72.5042026454509,61.14432467274276,23.521386525429858,73.58826727528884
