run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7
1,0.08690606515582604,1,312.604299322,0,95.28921778336607,87.45077422491288,7.845828163460482,112.71667487823082,111.89318928435227,68.48533325400523,53.48728442856316
2,0.08695712670596854,1,462.157917913,0,105.74733518217143,84.41695042628817,9.185769681197005,110.68937261622963,106.84332092410578,60.331234148806125,55.95557236861643
3,0.08697177592393047,0,7249.805093745,0,101.1530794274573,84.79175944554285,8.774983475882925,105.12784780694732,102.5846429956255,59.63989573372817,53.89782068721881
4,0.08698058584876324,1,414.775258679,0,104.3772540836615,84.55149108938724,8.997239287189437,165.36651930824337,72.89381118861111,59.826100503929446,55.58752934858587
5,0.08710029000468353,0,7244.957459572,0,87.29632000896532,89.82828644078288,7.2649400367772135,103.4598387574572,99.82537827674398,56.610589569533374,50.68358123333618
6,0.08715596564650205,0,7257.58729045,0,85.84167341222093,89.68997757984795,6.852301356301365,100.34046505819352,97.44617569064884,56.19331002659316,50.00179961523032
7,0.08700946443340785,0,7255.908302437,0,92.73419727659955,87.91047294321429,7.705818757262074,165.6790290336281,74.8515164924817,62.84614958216548,52.52300364045823
8,0.08698004337361948,1,461.88877534,0,103.76845022485148,84.73064158639176,8.93994303213722,165.33145713884716,72.97944417879198,59.975484145357775,55.42152755267925
9,0.08695011710823541,1,378.49327588,0,103.65257810124072,85.04773937953047,9.01626110795968,109.03124935081193,105.63538220600952,60.26525640320044,55.36135147229316
10,0.0869672043923759,1,374.65142353,0,93.90720771816403,87.62283453557612,7.995232322699033,103.93741983794892,102.82021093239987,62.20896588844862,52.468661667661884
11,0.08718141513806558,0,7244.884628478,0,79.45216876689122,91.96043029258796,5.971378944927432,163.7338742538928,75.30117638449958,64.14905211293873,48.8833696640663
12,0.08703293679455215,0,7255.198930058,0,90.59303677740242,88.62970996452117,7.377007291820677,163.49334558369353,73.36563486137649,61.10929170914271,51.91861119153662
13,0.08721640835453252,0,7254.017455786,0,75.28136854363217,93.11165286047405,5.465312012730102,107.44563160252949,105.08996323248293,62.12128873618117,47.34758344776626
14,0.08697826952230488,1,274.073583777,0,104.08870669513958,84.64581495443501,8.973609823238057,164.64388244507248,73.34255890107247,60.916015973432366,55.530659628732245
15,0.08702230539008927,0,7246.182879176,0,93.21861723546292,88.43460098123002,7.78808847146826,108.10316340190676,103.32565307385003,57.10146088582329,52.81341300362249
16,0.08698209651867517,1,633.387207646,0,104.58812184629117,84.48816806514698,9.023849390285658,165.72495897279225,72.63717062646073,59.234388179379025,55.62812005522424
17,0.08691515802880037,1,695.45605174,0,106.3536554830677,84.25394538371297,9.340007181060829,112.14364932555924,110.63269895428722,66.3146229747295,56.17417166862524
18,0.08727668950697769,0,7255.395778179,0,74.94283680580888,93.17958868192531,5.338916427830445,164.50537073286588,76.34793292166721,65.55925048248764,47.48011140716551
19,0.08697911976329899,1,456.354011945,0,103.74628239528153,84.736695505357,8.934363572651153,165.7511718142985,73.37057021242455,60.48102635178942,55.43070527802731
20,0.08697947276999066,1,374.582420311,0,104.15241054515066,84.61597279044726,8.973853345152204,165.4717566222383,73.21339814858766,60.33466586713485,55.5369905002098
21,0.08714743530445322,0,7252.616315193,0,90.05453890855911,87.09998433747351,7.53145997774472,140.9017666828497,75.7317603991033,78.4577548957048,50.6520002299561
22,0.08698378979892671,1,429.937475741,0,104.98148978394009,84.38771703500294,9.06175139586213,165.118644492164,72.12929156253551,58.617097976645056,55.73232943413547
23,0.08808589721758273,0,7250.969562388,0,71.04595899643176,90.69876402045827,6.611897928928297,97.11820874533201,92.98997222400509,51.94713815913221,41.44318340956454
24,0.08697870416393377,1,356.289149926,0,103.98459685919319,84.66326948042968,8.955893624734127,165.5757714659885,73.46603793093263,60.72926954837416,55.49932607474564
25,0.08697816687561329,1,394.325977411,0,103.82540613049014,84.70977771788893,8.94110672798201,165.60833327206674,73.6379662942171,61.01400494287054,55.4607208772743
26,0.08698250590381759,1,464.203077553,0,104.3625170494745,84.58200402389876,9.01733489793246,162.8335221237619,71.91806364623788,59.1940271892944,55.55747749612425
27,0.08711259866386065,0,7252.657621692,0,91.27061619835992,88.40769526714725,7.745329706661112,162.19942155998578,92.60175208766009,102.80778167916745,52.74245841413885
28,0.08698092519822122,1,339.866055618,0,104.30219470274893,84.57557905991025,8.987800219469946,165.52584515305557,72.84115450672061,59.665452422630054,55.56803573731183
29,0.08697851092172201,1,439.115239517,0,103.53354142001398,84.79881172780706,8.916915837451107,165.71056006539837,73.5365618479083,60.78435037280401,55.375140026003116
30,0.0869813662659638,1,313.425795242,0,103.43213036659509,84.84249819371429,8.909621219509367,164.7691600948216,72.50893698390239,59.38463013903153,55.322172125456035
31,0.08700770764568294,0,7247.889959,0,94.00715907296123,87.63681232130122,7.96700229580987,163.52613414930408,73.4138384937622,61.269206729825505,52.840282258290316
32,0.08690768447349206,1,357.314603053,0,105.49203895634282,84.49713260340006,9.24363803537072,113.57770583121675,112.66192273728191,68.61168544633553,56.00282422863842
33,0.08697832009466674,1,345.012891339,0,103.9095021366329,84.68592223008426,8.948848221568099,165.56483063004237,73.58048128260447,60.93359501987766,55.48319198760006
34,0.08698396146062062,1,421.558420856,0,105.03789862538066,84.3749004492838,9.074001426718036,164.56735040830893,71.96636257828712,58.56526366977799,55.740506422977816
35,0.08703318509038488,0,7251.636756085,0,88.76278018760385,88.25002276427328,7.248872751281864,105.60376311406766,102.77754433158759,59.645097589971364,50.485882490358776
36,0.08703174422559651,1,601.704681107,0,119.03252712659034,80.67184207970743,10.798338678026848,107.63135767789782,104.48932830482481,59.46545008146264,59.17583776844221
37,0.08791952210590054,0,7252.330591462,0,103.55201611711853,77.80703774712006,8.094799979245378,93.01950076159773,89.1990677118555,49.04594643668208,50.30322197660108
38,0.08690191700268547,1,284.991216325,0,102.76662994378479,85.33628359587811,9.12258087345925,108.32613248232693,114.30101341340715,83.63899571905932,55.46094830233179
39,0.08698371913601574,1,538.859289035,0,104.96909527058297,84.39079682250912,9.061530885748128,165.01567731128827,72.11702934830247,58.638092401862515,55.72749921755186
40,0.08702482420676264,0,7246.860931009,0,92.44639389352142,88.67385715923383,7.70958533679608,108.57291241900138,103.73886852990397,57.30886914239576,52.60031449613212
41,0.08698050333099595,1,520.457874186,0,100.33619123904755,85.77110608692689,8.581477136475161,164.56076792733796,73.49517249789459,61.1266199539526,54.54173854597168
42,0.0870173970716794,1,476.287601019,0,113.16388905655627,82.50703930943891,10.07798903479318,104.8767111131966,101.62677331775387,57.624691737530334,57.85451653940671
43,0.0869960833901335,0,7248.142335557,0,108.79206806281957,82.65389116354628,9.623068033740692,105.80194444420258,102.51614881360757,58.273797313951256,55.92443082564421
44,0.08749096473129583,1,226.387579465,0,96.75463571926122,87.3840587078377,9.066464224791595,117.65682874828556,85.81556254432876,184.4428685994194,56.34529894652649
45,0.08699560147067573,1,538.808050549,0,100.18061053629212,85.86950590140087,8.60528844367847,152.59212578452107,73.15307546534738,66.18888937760923,54.53549456423714
46,0.08697839876173752,1,337.746204703,0,103.91823141834807,84.68284410849084,8.949449404879289,165.59261712474165,73.5646010677453,60.89377297857477,55.48467309591955
47,0.08696076499476653,1,542.389531191,0,105.14179687746046,84.30274565155293,9.205025404880448,107.28236813478405,104.10088477002887,59.55274356207558,55.460290245231135
48,0.08688757030903695,1,329.760908652,1,103.59593334442816,85.08739744126214,9.119098560179802,108.1558652964013,110.69574496116732,73.67657985055787,55.526649479942265
49,0.08725642160515745,0,7241.580236816,0,74.74987680880743,93.67602848616554,5.835087388433783,105.9536768068928,103.78643468139771,61.58264923224429,47.07749676753233
50,0.08704423754693665,0,7241.318601575,0,89.85508231406033,88.92321194652578,7.394127375373168,165.81333224301952,73.1812705202215,59.78680629594054,51.65712470727667
51,0.08698087653390821,1,511.416577587,0,102.68150114791322,85.07208888335519,8.834805989699287,165.3852255004927,72.84472141842973,59.6918151672296,55.13209821418373
52,0.08697815763613911,1,488.497880384,0,102.94110818979,84.97589351546797,8.865445137485157,165.70776381994145,73.6622125189979,60.99196336052073,55.21451256351081
53,0.08712875106350507,0,7233.53379414,0,85.54050149168978,89.8944579977381,6.794031035658388,147.8058351385762,73.01635268797303,67.97533020011724,50.38857717683568
54,0.08708478526200311,1,540.434379248,0,88.35939605425179,89.49156698781887,7.220379676389276,101.2623625585336,98.94925071721777,57.96766477956715,51.08214709510662
55,0.08692202650171442,1,415.235739734,0,104.08287135457135,84.90520205395299,9.072506667189309,109.69414709042216,107.57731315204369,63.44092045510225,55.515430844770734
56,0.0868961455501581,1,497.172689243,0,103.18326680472751,85.21522829347462,9.14119368172319,107.6323074813023,112.63661394368343,80.2601464922379,55.51340420648963
57,0.08697795596660293,1,344.697738406,0,103.82807090964263,84.70899641517455,8.941632773577394,165.55439583865885,73.69323619371701,61.134962667180126,55.46353830919034
58,0.08697759391333311,1,603.748440208,0,113.16892105681784,82.16713086776016,10.144225748677686,108.21308968757181,105.47731120524037,60.890415463074234,57.6340984171954
59,0.08698211250926814,1,431.797466685,0,104.6576098036017,84.47956281708495,9.030398900915786,164.87996627982017,72.40968168908566,59.194671754197124,55.65157943443347
60,0.08697836425846153,1,479.830403139,0,103.92171832168754,84.68208099542058,8.950260626437387,165.5442901873311,73.56000732692809,60.90672531647389,55.485396947839725
61,0.08692944157727094,1,749.436482055,0,97.67808599770635,86.91993090395135,8.338045458798556,109.58277125337051,107.15463120195254,62.84429642357256,53.925899832082294
