run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5,param_6,param_7
1,0.07220413970476282,1,173.553043208,0,242.66136091544053,24.778631450774654,33.67393802190957,76.06093215792751,63.74477656947515,43.79455593860114,48.175186039254044
2,0.07213221338015893,1,330.922909375,1,236.37671411313644,25.93090272023071,32.046427484876496,69.42954490870385,63.91959903596447,40.553590658387314,47.70331698318874
