obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08697815763613911,1,488.497880384,102.94110818979,84.97589351546797,8.865445137485157,165.70776381994145,73.6622125189979,60.99196336052073,55.21451256351081
