obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08695712670596854,1,462.157917913,105.74733518217143,84.41695042628817,9.185769681197005,110.68937261622963,106.84332092410578,60.331234148806125,55.95557236861643
