obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08698371913601574,1,538.859289035,104.96909527058297,84.39079682250912,9.061530885748128,165.01567731128827,72.11702934830247,58.638092401862515,55.72749921755186
