obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.0869960833901335,0,7248.142335557,108.79206806281957,82.65389116354628,9.623068033740692,105.80194444420258,102.51614881360757,58.273797313951256,55.92443082564421
