obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.0869823569700184,1,382.232684515,104.62528170079153,84.48624957987158,9.025842370019076,165.0384013219655,72.3878879192699,59.08978256732504,55.64056929340889
