run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3
100,0.0805767097972326,1,160.225363985,0,70.374899441682,46.68491072217889,17.854515994205542
101,0.08057774860413308,1,1486.303863224,0,70.0287026316372,46.6109634944559,18.33120238050996
102,0.08065829011928154,1,428.793013415,0,64.38666358295292,51.49500478323912,20.420397517997756
103,0.08057677504210593,1,76.001054218,0,70.51852757313203,46.85288660667827,17.918557878699875
104,0.08065829011928136,1,357.722493159,0,64.38666406268517,51.4950050121024,20.42039421788421
105,0.08057696908485992,0,1773.637546259,0,70.13830009967116,46.65916745138949,18.074370830059927
106,0.08057684883014786,1,461.244309337,0,70.15741435081739,46.6671477797271,18.02184310730509
107,0.08057697077120042,1,376.432563483,0,70.55943416203708,46.61000736106887,17.822126660114158
108,0.0807799981737167,1,74.949662597,0,61.147298484465935,60.17072347982887,22.754246244553467
109,0.08057740076020221,1,96.376135775,0,70.90845196500997,46.481164576386774,17.766002242587742
110,0.08065829011928163,1,465.933920179,0,64.38666403164868,51.49500515862403,20.4203939802736
111,0.08065829011928145,1,496.429241574,0,64.38666356499986,51.49500530965539,20.420395824898215
112,0.08057705091197155,0,1706.479306719,0,70.11736853464073,46.64726441082406,18.098769033167
113,0.08065829011928159,1,420.616176634,0,64.38666392521996,51.49500362639538,20.42040266737955
114,0.08080575713906699,1,63.250628673,0,60.92110864281421,61.304225736738864,21.693755301999946
115,0.08057660759375672,1,83.449875208,0,70.2386853431778,46.70779414420932,17.879933234447556
116,0.08065829011928115,1,315.623832774,0,64.38666415654458,51.49500477212902,20.420395022633862
117,0.08057669285903811,1,82.704359575,0,70.17412456262495,46.666051419745024,17.896169145766052
118,0.0805767064063992,1,59.818708501,0,70.16798766337095,46.66433978058086,17.9203316053735
119,0.08065829011928169,1,478.881154089,0,64.3866638575979,51.49500609462941,20.420389496597366
120,0.08057744642163338,1,92.221030813,0,70.9900521742577,46.52104442564944,17.780481806234526
