index,sim_idx,hdgrid,avg_msc,avg_delays,instant_delays,vol_dep,trip_prob,density,logsum,time
1,1,5.0,-0.37164438929154475,2.0946786415545255,2.0924893964279794,0.1924437775344291,0.9966591533638955,0.1924437775344291,-392.88018940160936,37.085388058694754
2,1,5.083333333333333,-0.4781503185281072,2.095814893922784,2.094110203283427,0.48897310007531897,0.9966591533638955,0.681416877609748,-392.88018940160936,37.085388058694754
3,1,5.166666666666667,-0.556003058434424,2.096681364651936,2.09554277155982,0.43218434622432533,0.9966591533638955,1.1136012238340736,-392.88018940160936,37.085388058694754
4,1,5.25,-0.598433103236518,2.097221768524543,2.097247031111469,0.5141495269889034,0.9966591533638955,1.6277507497332646,-392.88018940160936,37.085388058694754
5,1,5.333333333333333,-0.5884969417528345,2.097154698069313,2.0981204819703825,0.26350703313042734,0.9966591533638955,1.8912577634228387,-392.88018940160936,37.085388058694754
6,1,5.416666666666667,-0.5336566332558094,2.096624187377773,2.0978653125035094,0.08063826371442728,0.9966591533638955,1.8142769653455515,-392.88018940160936,37.085388058694754
7,1,5.5,-0.46178504200703563,2.0959943227114524,2.0966667904097145,0.07254334090554283,0.9966591533638955,1.4527008393920446,-392.88018940160936,37.085388058694754
8,1,5.583333333333333,-0.4071076525108681,2.095625544348121,2.0967269108780187,0.4603044995121167,0.9966591533638955,1.470838282274682,-392.88018940160936,37.085388058694754
9,1,5.666666666666667,-0.35526459322491544,2.095042758758487,2.0964021237266457,0.40184799069465915,0.9966591533638955,1.372854873741074,-392.88018940160936,37.085388058694754
10,1,5.75,-0.2907263748610188,2.094344056035769,2.095571025564905,0.07569015348362573,0.9966591533638955,1.1221250330772743,-392.88018940160936,37.085388058694754
11,1,5.833333333333333,-0.2485323617314888,2.0937237177804406,2.0947022305098955,0.013442592189358116,0.9966591533638955,0.8600226055422879,-392.88018940160936,37.085388058694754
12,1,5.916666666666667,-0.23186131232983903,2.0932783331070315,2.0931494731515423,0.002983379517566974,0.9966591533638955,0.39157901732147476,-392.88018940160936,37.085388058694754
13,1,6.0,-0.26886503237540094,2.0934333986386946,2.0921123612699097,0.004945330788002395,0.9966591533638955,0.07869792961973547,-392.88018940160936,37.085388058694754
14,1,6.083333333333333,-0.3721362671425875,2.0941974161429813,2.092019571259109,0.0322545625031117,0.9966591533638955,0.05070457613361518,-392.88018940160936,37.085388058694754
15,1,6.166666666666667,-0.5232557597893961,2.0954186189320336,2.0926164559977307,0.19092968392255286,0.9966591533638955,0.2307757425718566,-392.88018940160936,37.085388058694754
16,1,6.25,-0.7282406974137182,2.0969771532308905,2.094315073333423,0.5145007358194442,0.9966591533638955,0.7432230966063283,-392.88018940160936,37.085388058694754
17,1,6.333333333333333,-0.9584499400773081,2.098479761636049,2.0963457201610782,0.6135446706876011,0.9966591533638955,1.3558387646235275,-392.88018940160936,37.085388058694754
18,1,6.416666666666667,-1.238616513970365,2.0998164547234137,2.097906097903284,0.4749416972011452,0.9966591533638955,1.8265813082711957,-392.88018940160936,37.085388058694754
19,1,6.5,-1.613593358346625,2.1011752448368206,2.098507024947939,0.21111645410425348,0.9966591533638955,2.0078719777648515,-392.88018940160936,37.085388058694754
20,1,6.583333333333333,-2.180705367205037,2.103060365113788,2.0992868821437445,0.41877387603790733,0.9966591533638955,2.2431431881297925,-392.88018940160936,37.085388058694754
21,1,6.666666666666667,-3.038171575413363,2.1057413307141397,2.0988781286297478,0.437344798132673,0.9966591533638955,2.119828388322632,-392.88018940160936,37.085388058694754
22,1,6.75,-4.337806929702536,2.110199848866275,2.1006499881373704,1.1940568987395803,0.9966591533638955,2.654371806267971,-392.88018940160936,37.085388058694754
23,1,6.833333333333333,-6.187595495310674,2.11647977518643,2.09700869962966,0.2511997158315119,0.9966591533638955,1.5558497190127722,-392.88018940160936,37.085388058694754
24,1,6.916666666666667,-9.038229139598013,2.1282251241503327,2.097751909170488,0.5938451058135108,0.9966591533638955,1.7800648819500864,-392.88018940160936,37.085388058694754
25,1,7.0,-13.09626262726802,2.146124179906053,2.1021253174602736,1.7307483529107224,0.9966591533638955,3.09945651838372,-392.88018940160936,37.085388058694754
26,1,7.083333333333333,-18.67563915858198,2.171604619584074,2.1119479034474664,3.2797002380443647,0.9966591533638955,6.062783274296052,-392.88018940160936,37.085388058694754
27,1,7.166666666666667,-26.02253640216493,2.2053245545734574,2.1330753047052906,6.483459749192601,0.9966591533638955,12.436603112762214,-392.88018940160936,37.085388058694754
28,1,7.25,-35.073368404193644,2.2450885320970255,2.165270987383765,9.930265903623972,0.9966591533638955,22.149557321601407,-392.88018940160936,37.085388058694754
29,1,7.333333333333333,-45.63491606808568,2.288757305606676,2.1907919854107463,8.95486547257897,0.9966591533638955,29.848859357699556,-392.88018940160936,37.085388058694754
30,1,7.416666666666667,-58.1811040115441,2.341096688773222,2.2237638131248985,10.718744350073283,0.9966591533638955,39.79596487391261,-392.88018940160936,37.085388058694754
31,1,7.5,-72.87446520794954,2.4014429448282857,2.2843245653640265,20.235447281530554,0.9966591533638955,58.06623481121665,-392.88018940160936,37.085388058694754
32,1,7.583333333333333,-88.56866481616204,2.4615855769831723,2.3082466365215875,15.786396327612234,0.9966591533638955,65.28316461060653,-392.88018940160936,37.085388058694754
33,1,7.666666666666667,-107.41528276907901,2.538122690881373,2.352573808606047,19.87648951027934,0.9966591533638955,78.65600708030682,-392.88018940160936,37.085388058694754
34,1,7.75,-128.72375332430585,2.627982531847902,2.406650823861033,19.62560577030985,0.9966591533638955,94.97023088999654,-392.88018940160936,37.085388058694754
35,1,7.833333333333333,-151.91254391867807,2.73099394386606,2.4816943720794176,27.280370960835384,0.9966591533638955,117.60974298834753,-392.88018940160936,37.085388058694754
36,1,7.916666666666667,-176.17779977477048,2.840677973176845,2.5988947312734374,44.19364270595072,0.9966591533638955,152.96733218685586,-392.88018940160936,37.085388058694754
37,1,8.0,-199.64502632670062,2.9426318703519883,2.67518152282945,41.72045170761122,0.9966591533638955,175.9819121391617,-392.88018940160936,37.085388058694754
38,1,8.083333333333334,-223.38128295247552,3.05093494346361,2.763178501634651,43.69771586329955,0.9966591533638955,202.52927981534282,-392.88018940160936,37.085388058694754
39,1,8.166666666666666,-247.056545544236,3.1607291340444723,2.8974608696912116,57.685714408237224,0.9966591533638955,243.04025468775632,-392.88018940160936,37.085388058694754
40,1,8.25,-268.9961249468225,3.257108273178941,2.9813774922065424,51.102199844832384,0.9966591533638955,268.3566401171857,-392.88018940160936,37.085388058694754
41,1,8.333333333333334,-290.06651622579346,3.3551904599985094,3.047098789389933,50.15295786102998,0.9966591533638955,288.18376900470514,-392.88018940160936,37.085388058694754
42,1,8.416666666666666,-310.6932772845125,3.4603495168921135,3.1469922895964753,57.096267683164555,0.9966591533638955,318.32013862160176,-392.88018940160936,37.085388058694754
43,1,8.5,-329.4091647367764,3.562608520339799,3.2539830663073164,60.34846248010952,0.9966591533638955,350.5976500301528,-392.88018940160936,37.085388058694754
44,1,8.583333333333334,-345.68171198250536,3.658279049747476,3.3777813823878153,67.21216009451926,0.9966591533638955,387.9457437863768,-392.88018940160936,37.085388058694754
45,1,8.666666666666666,-358.885243540445,3.7404242489148123,3.508787819584465,75.07216093825114,0.9966591533638955,427.4684194898798,-392.88018940160936,37.085388058694754
46,1,8.75,-368.73580156877995,3.804643000376531,3.6255022496161096,75.77303482961857,0.9966591533638955,462.67941115386697,-392.88018940160936,37.085388058694754
47,1,8.833333333333334,-375.4187203817406,3.8524768371641436,3.7018912763386838,67.88693139731689,0.9966591533638955,485.72483392138076,-392.88018940160936,37.085388058694754
48,1,8.916666666666666,-379.8431715267352,3.89107124867969,3.777188857214498,73.41370354144595,0.9966591533638955,508.44098385946336,-392.88018940160936,37.085388058694754
49,1,9.0,-382.23316870295815,3.9191394140981863,3.8373205705808537,74.58001112392778,0.9966591533638955,526.5818192086996,-392.88018940160936,37.085388058694754
50,1,9.083333333333334,-382.69637630206944,3.9380971674801217,3.895240159584465,79.72285819611568,0.9966591533638955,544.0552898415492,-392.88018940160936,37.085388058694754
51,1,9.166666666666666,-381.2651480864199,3.9476631083536464,3.921145665100159,71.32728816068976,0.9966591533638955,551.8705920155578,-392.88018940160936,37.085388058694754
52,1,9.25,-378.22986572016106,3.952798601811418,3.9427560451645673,66.47084228465597,0.9966591533638955,558.3901193104875,-392.88018940160936,37.085388058694754
53,1,9.333333333333334,-374.1004471416527,3.9519320262648407,4.006303577222069,77.66121786720807,0.9966591533638955,577.5614558876099,-392.88018940160936,37.085388058694754
54,1,9.416666666666666,-368.2096939787209,3.93542727459224,4.044337699906421,76.87321826539909,0.9966591533638955,589.0357798115899,-392.88018940160936,37.085388058694754
55,1,9.5,-360.46083858436765,3.907189148008525,4.027214697011412,68.07115106794166,0.9966591533638955,583.8700268534069,-392.88018940160936,37.085388058694754
56,1,9.583333333333334,-351.5432180062456,3.8761295940472706,4.008237417583947,71.00872922612666,0.9966591533638955,578.1448664979613,-392.88018940160936,37.085388058694754
