run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5
1,0.08472008531966488,1,71.949286641,0,231.81106746263399,80.76643289498249,83.75657275780667,24.246834281856515,68.24125958931913
2,0.08472006409066443,1,81.125055989,1,231.711640318133,80.65580136655423,83.59566812453357,24.136122377027114,68.20471414015499
