obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.06919314483282805,1,438.313727452,120.43655151968365,74.65426635999334,0.5536762992591465,201.73443230551467,94.9751904197038,83.77440592850414,59.27890096828992
