obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.06922690751593497,1,2860.321732707,120.41692724276486,74.54351065515768,0.18304946452791812,197.77089561441542,88.44691098652035,73.67017854027328,59.14153611589632
