obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.06924015911210238,1,241.523711688,121.84878013626599,74.216006432017,0.44392853937389326,184.86970686026578,85.18060712285515,73.64997972852561,59.31612335638679
