run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5
1,0.0846922258622644,1,70.416782351,0,239.0644431753325,61.871330151296775,82.4109641605605,29.327331044638285,59.79555527818741
2,0.08469222537151583,1,74.414274678,1,239.08218722844805,61.87140963288726,82.4002389562228,29.330298140444768,59.799088554246865
