uidp,mean_km,dist_mode,dist_mean,norm_mean,norm_sd,pk_am,inverse_income_with_pred,a,be,bl,sig,mu,idx,ha
L0309093151,12.137979,11.413,11.325791,-0.81644458,0.54548806,10.0,0.58206284,1031.6301841653662,407.1543772291232,1236.9183195996143,25.169613777770373,58.293523100924936,1,9.416666666666666
L0309093151,12.137979,11.413,11.325791,-0.81644458,0.54548806,10.0,0.58206284,1031.6301841653662,407.1543772291232,1236.9183195996143,25.169613777770373,58.293523100924936,1,10.0
L0309093151,12.137979,11.413,11.325791,-0.81644458,0.54548806,10.0,0.58206284,1031.6301841653662,407.1543772291232,1236.9183195996143,25.169613777770373,58.293523100924936,1,11.166666666666666
L0309093151,12.137979,11.413,11.325791,-0.81644458,0.54548806,10.0,0.58206284,1031.6301841653662,407.1543772291232,1236.9183195996143,25.169613777770373,58.293523100924936,1,10.916666666666666
L0309093151,12.137979,11.413,11.325791,-0.81644458,0.54548806,10.0,0.58206284,1031.6301841653662,407.1543772291232,1236.9183195996143,25.169613777770373,58.293523100924936,1,8.833333333333334
L0309093151,12.137979,11.413,11.325791,-0.81644458,0.54548806,10.0,0.58206284,1031.6301841653662,407.1543772291232,1236.9183195996143,25.169613777770373,58.293523100924936,1,9.416666666666666
L0309093151,12.137979,11.413,11.325791,-0.81644458,0.54548806,10.0,0.58206284,1031.6301841653662,407.1543772291232,1236.9183195996143,25.169613777770373,58.293523100924936,1,9.666666666666666
L0309093151,12.137979,11.413,11.325791,-0.81644458,0.54548806,10.0,0.58206284,1031.6301841653662,407.1543772291232,1236.9183195996143,25.169613777770373,58.293523100924936,1,10.5
L0309093151,12.137979,11.413,11.325791,-0.81644458,0.54548806,10.0,0.58206284,1031.6301841653662,407.1543772291232,1236.9183195996143,25.169613777770373,58.293523100924936,1,9.583333333333334
L0309093151,12.137979,11.413,11.325791,-0.81644458,0.54548806,10.0,0.58206284,1031.6301841653662,407.1543772291232,1236.9183195996143,25.169613777770373,58.293523100924936,1,10.833333333333334
L0322110533,14.032991,14.282,14.282,0.23175225,1.3376412,10.0,3.3980434,176.71157314383217,69.74290944265596,211.87610198097502,29.099157579439513,67.39445545535807,2,10.666666666666666
L0322110533,14.032991,14.282,14.282,0.23175225,1.3376412,10.0,3.3980434,176.71157314383217,69.74290944265596,211.87610198097502,29.099157579439513,67.39445545535807,2,12.083333333333334
L0322110533,14.032991,14.282,14.282,0.23175225,1.3376412,10.0,3.3980434,176.71157314383217,69.74290944265596,211.87610198097502,29.099157579439513,67.39445545535807,2,12.166666666666666
L0322110533,14.032991,14.282,14.282,0.23175225,1.3376412,10.0,3.3980434,176.71157314383217,69.74290944265596,211.87610198097502,29.099157579439513,67.39445545535807,2,13.416666666666666
L0322110533,14.032991,14.282,14.282,0.23175225,1.3376412,10.0,3.3980434,176.71157314383217,69.74290944265596,211.87610198097502,29.099157579439513,67.39445545535807,2,11.583333333333334
L0322110533,14.032991,14.282,14.282,0.23175225,1.3376412,10.0,3.3980434,176.71157314383217,69.74290944265596,211.87610198097502,29.099157579439513,67.39445545535807,2,11.333333333333334
L0322110533,14.032991,14.282,14.282,0.23175225,1.3376412,10.0,3.3980434,176.71157314383217,69.74290944265596,211.87610198097502,29.099157579439513,67.39445545535807,2,10.083333333333334
L0322110533,14.032991,14.282,14.282,0.23175225,1.3376412,10.0,3.3980434,176.71157314383217,69.74290944265596,211.87610198097502,29.099157579439513,67.39445545535807,2,8.5
L0322110533,14.032991,14.282,14.282,0.23175225,1.3376412,10.0,3.3980434,176.71157314383217,69.74290944265596,211.87610198097502,29.099157579439513,67.39445545535807,2,10.916666666666666
L0322110533,14.032991,14.282,14.282,0.23175225,1.3376412,10.0,3.3980434,176.71157314383217,69.74290944265596,211.87610198097502,29.099157579439513,67.39445545535807,2,9.583333333333334
L0504124342_FCBF,7.8418636,4.77,4.77,-1.2025347,0.56109387,10.0,1.3592167,441.77914737584973,174.35735826996148,529.6905121561405,16.26108251711063,37.66111779571396,3,9.166666666666666
L0504124342_FCBF,7.8418636,4.77,4.77,-1.2025347,0.56109387,10.0,1.3592167,441.77914737584973,174.35735826996148,529.6905121561405,16.26108251711063,37.66111779571396,3,9.166666666666666
L0504124342_FCBF,7.8418636,4.77,4.77,-1.2025347,0.56109387,10.0,1.3592167,441.77914737584973,174.35735826996148,529.6905121561405,16.26108251711063,37.66111779571396,3,8.666666666666666
L0504124342_FCBF,7.8418636,4.77,4.77,-1.2025347,0.56109387,10.0,1.3592167,441.77914737584973,174.35735826996148,529.6905121561405,16.26108251711063,37.66111779571396,3,8.833333333333334
L0504124342_FCBF,7.8418636,4.77,4.77,-1.2025347,0.56109387,10.0,1.3592167,441.77914737584973,174.35735826996148,529.6905121561405,16.26108251711063,37.66111779571396,3,9.083333333333334
L0504124342_FCBF,7.8418636,4.77,4.77,-1.2025347,0.56109387,10.0,1.3592167,441.77914737584973,174.35735826996148,529.6905121561405,16.26108251711063,37.66111779571396,3,9.583333333333334
L0504124342_FCBF,7.8418636,4.77,4.77,-1.2025347,0.56109387,10.0,1.3592167,441.77914737584973,174.35735826996148,529.6905121561405,16.26108251711063,37.66111779571396,3,9.0
L0504124342_FCBF,7.8418636,4.77,4.77,-1.2025347,0.56109387,10.0,1.3592167,441.77914737584973,174.35735826996148,529.6905121561405,16.26108251711063,37.66111779571396,3,8.666666666666666
L0504124342_FCBF,7.8418636,4.77,4.77,-1.2025347,0.56109387,10.0,1.3592167,441.77914737584973,174.35735826996148,529.6905121561405,16.26108251711063,37.66111779571396,3,8.5
L0504124342_FCBF,7.8418636,4.77,4.77,-1.2025347,0.56109387,10.0,1.3592167,441.77914737584973,174.35735826996148,529.6905121561405,16.26108251711063,37.66111779571396,3,10.083333333333334
L0517084315_2C7E,8.3592091,8.778,8.8664446,-0.95583338,0.26070148,10.0,0.41906545,1432.8873803006572,565.5189019481676,1718.0232585487042,17.333862954831563,40.14570702225732,4,9.75
L0517084315_2C7E,8.3592091,8.778,8.8664446,-0.95583338,0.26070148,10.0,0.41906545,1432.8873803006572,565.5189019481676,1718.0232585487042,17.333862954831563,40.14570702225732,4,9.0
L0517084315_2C7E,8.3592091,8.778,8.8664446,-0.95583338,0.26070148,10.0,0.41906545,1432.8873803006572,565.5189019481676,1718.0232585487042,17.333862954831563,40.14570702225732,4,9.666666666666666
L0517084315_2C7E,8.3592091,8.778,8.8664446,-0.95583338,0.26070148,10.0,0.41906545,1432.8873803006572,565.5189019481676,1718.0232585487042,17.333862954831563,40.14570702225732,4,9.916666666666666
