uidp,mean_km,dist_mode,dist_mean,norm_mean,norm_sd,pk_am,inverse_income_with_pred,a,be,bl,sig,mu,idx,ha
L0420164633,16.270912,13.926,13.923445,0.0,1.0,10.5,0.61782604,547.7113019772346,311.6346404606341,324.28094990162595,13.815595429479407,70.67559202635914,1,9.5
L0420164633,16.270912,13.926,13.923445,0.0,1.0,10.5,0.61782604,547.7113019772346,311.6346404606341,324.28094990162595,13.815595429479407,70.67559202635914,1,11.416666666666666
L0420164633,16.270912,13.926,13.923445,0.0,1.0,10.5,0.61782604,547.7113019772346,311.6346404606341,324.28094990162595,13.815595429479407,70.67559202635914,1,12.333333333333334
L0420164633,16.270912,13.926,13.923445,0.0,1.0,10.5,0.61782604,547.7113019772346,311.6346404606341,324.28094990162595,13.815595429479407,70.67559202635914,1,11.916666666666666
L0420164633,16.270912,13.926,13.923445,0.0,1.0,10.5,0.61782604,547.7113019772346,311.6346404606341,324.28094990162595,13.815595429479407,70.67559202635914,1,9.916666666666666
L0420164633,16.270912,13.926,13.923445,0.0,1.0,10.5,0.61782604,547.7113019772346,311.6346404606341,324.28094990162595,13.815595429479407,70.67559202635914,1,11.333333333333334
L0420164633,16.270912,13.926,13.923445,0.0,1.0,10.5,0.61782604,547.7113019772346,311.6346404606341,324.28094990162595,13.815595429479407,70.67559202635914,1,12.5
L0420164633,16.270912,13.926,13.923445,0.0,1.0,10.5,0.61782604,547.7113019772346,311.6346404606341,324.28094990162595,13.815595429479407,70.67559202635914,1,10.583333333333334
L0420164633,16.270912,13.926,13.923445,0.0,1.0,10.5,0.61782604,547.7113019772346,311.6346404606341,324.28094990162595,13.815595429479407,70.67559202635914,1,10.583333333333334
L0420164633,16.270912,13.926,13.923445,0.0,1.0,10.5,0.61782604,547.7113019772346,311.6346404606341,324.28094990162595,13.815595429479407,70.67559202635914,1,10.083333333333334
L0204115017,1.9610834,1.791,1.791,0.0,1.0,10.5,0.75512034,547.7113019772346,311.6346404606341,324.28094990162595,1.665151582029817,8.518313559071876,2,11.416666666666666
