uidp,mean_km,dist_mode,dist_mean,norm_mean,norm_sd,pk_am,inverse_income_with_pred,a,be,bl,sig,mu,idx,ha
L0314110410,6.2581348,8.104,8.1040001,1.4229168,0.5161016,10.5,0.61782604,648.9745839121285,628.2447861136241,469.55559499189246,14.29886768401098,33.20022450571795,1,12.916666666666666
L0314110410,6.2581348,8.104,8.1040001,1.4229168,0.5161016,10.5,0.61782604,648.9745839121285,628.2447861136241,469.55559499189246,14.29886768401098,33.20022450571795,1,11.583333333333334
L0314110410,6.2581348,8.104,8.1040001,1.4229168,0.5161016,10.5,0.61782604,648.9745839121285,628.2447861136241,469.55559499189246,14.29886768401098,33.20022450571795,1,12.166666666666666
L0314110410,6.2581348,8.104,8.1040001,1.4229168,0.5161016,10.5,0.61782604,648.9745839121285,628.2447861136241,469.55559499189246,14.29886768401098,33.20022450571795,1,13.083333333333334
L0314110410,6.2581348,8.104,8.1040001,1.4229168,0.5161016,10.5,0.61782604,648.9745839121285,628.2447861136241,469.55559499189246,14.29886768401098,33.20022450571795,1,12.666666666666666
L0314110410,6.2581348,8.104,8.1040001,1.4229168,0.5161016,10.5,0.61782604,648.9745839121285,628.2447861136241,469.55559499189246,14.29886768401098,33.20022450571795,1,11.166666666666666
L0314110410,6.2581348,8.104,8.1040001,1.4229168,0.5161016,10.5,0.61782604,648.9745839121285,628.2447861136241,469.55559499189246,14.29886768401098,33.20022450571795,1,11.666666666666666
L0314110410,6.2581348,8.104,8.1040001,1.4229168,0.5161016,10.5,0.61782604,648.9745839121285,628.2447861136241,469.55559499189246,14.29886768401098,33.20022450571795,1,12.083333333333334
L0314110410,6.2581348,8.104,8.1040001,1.4229168,0.5161016,10.5,0.61782604,648.9745839121285,628.2447861136241,469.55559499189246,14.29886768401098,33.20022450571795,1,12.833333333333334
L0314110410,6.2581348,8.104,8.1040001,1.4229168,0.5161016,10.5,0.61782604,648.9745839121285,628.2447861136241,469.55559499189246,14.29886768401098,33.20022450571795,1,11.916666666666666
L0519102853_61C0,10.703703,10.632,10.632,0.0,1.0,10.5,0.95381087,420.3699180311062,406.94229911138183,304.1521992863058,24.45630172842416,56.78454587499885,2,10.333333333333334
L0519102853_61C0,10.703703,10.632,10.632,0.0,1.0,10.5,0.95381087,420.3699180311062,406.94229911138183,304.1521992863058,24.45630172842416,56.78454587499885,2,11.166666666666666
L0519102853_61C0,10.703703,10.632,10.632,0.0,1.0,10.5,0.95381087,420.3699180311062,406.94229911138183,304.1521992863058,24.45630172842416,56.78454587499885,2,9.583333333333334
L0519102853_61C0,10.703703,10.632,10.632,0.0,1.0,10.5,0.95381087,420.3699180311062,406.94229911138183,304.1521992863058,24.45630172842416,56.78454587499885,2,10.666666666666666
L0519102853_61C0,10.703703,10.632,10.632,0.0,1.0,10.5,0.95381087,420.3699180311062,406.94229911138183,304.1521992863058,24.45630172842416,56.78454587499885,2,12.75
L0519102853_61C0,10.703703,10.632,10.632,0.0,1.0,10.5,0.95381087,420.3699180311062,406.94229911138183,304.1521992863058,24.45630172842416,56.78454587499885,2,11.583333333333334
L0519102853_61C0,10.703703,10.632,10.632,0.0,1.0,10.5,0.95381087,420.3699180311062,406.94229911138183,304.1521992863058,24.45630172842416,56.78454587499885,2,11.416666666666666
L0519102853_61C0,10.703703,10.632,10.632,0.0,1.0,10.5,0.95381087,420.3699180311062,406.94229911138183,304.1521992863058,24.45630172842416,56.78454587499885,2,11.75
L0519102853_61C0,10.703703,10.632,10.632,0.0,1.0,10.5,0.95381087,420.3699180311062,406.94229911138183,304.1521992863058,24.45630172842416,56.78454587499885,2,11.75
L0519102853_61C0,10.703703,10.632,10.632,0.0,1.0,10.5,0.95381087,420.3699180311062,406.94229911138183,304.1521992863058,24.45630172842416,56.78454587499885,2,11.333333333333334
L0517115530_69B7,10.38042,9.524,9.5240002,-1.1317855,0.4765189,10.5,0.19417374,2064.9208139013963,1998.9623125929766,1494.0417474251913,23.717650198979616,55.0694872318258,3,9.583333333333334
L0517115530_69B7,10.38042,9.524,9.5240002,-1.1317855,0.4765189,10.5,0.19417374,2064.9208139013963,1998.9623125929766,1494.0417474251913,23.717650198979616,55.0694872318258,3,10.666666666666666
L0517115530_69B7,10.38042,9.524,9.5240002,-1.1317855,0.4765189,10.5,0.19417374,2064.9208139013963,1998.9623125929766,1494.0417474251913,23.717650198979616,55.0694872318258,3,10.5
L0517115530_69B7,10.38042,9.524,9.5240002,-1.1317855,0.4765189,10.5,0.19417374,2064.9208139013963,1998.9623125929766,1494.0417474251913,23.717650198979616,55.0694872318258,3,9.75
L0517115530_69B7,10.38042,9.524,9.5240002,-1.1317855,0.4765189,10.5,0.19417374,2064.9208139013963,1998.9623125929766,1494.0417474251913,23.717650198979616,55.0694872318258,3,10.666666666666666
L0517115530_69B7,10.38042,9.524,9.5240002,-1.1317855,0.4765189,10.5,0.19417374,2064.9208139013963,1998.9623125929766,1494.0417474251913,23.717650198979616,55.0694872318258,3,10.166666666666666
L0517115530_69B7,10.38042,9.524,9.5240002,-1.1317855,0.4765189,10.5,0.19417374,2064.9208139013963,1998.9623125929766,1494.0417474251913,23.717650198979616,55.0694872318258,3,10.25
L0517115530_69B7,10.38042,9.524,9.5240002,-1.1317855,0.4765189,10.5,0.19417374,2064.9208139013963,1998.9623125929766,1494.0417474251913,23.717650198979616,55.0694872318258,3,10.0
L0517115530_69B7,10.38042,9.524,9.5240002,-1.1317855,0.4765189,10.5,0.19417374,2064.9208139013963,1998.9623125929766,1494.0417474251913,23.717650198979616,55.0694872318258,3,9.5
L0517115530_69B7,10.38042,9.524,9.5240002,-1.1317855,0.4765189,10.5,0.19417374,2064.9208139013963,1998.9623125929766,1494.0417474251913,23.717650198979616,55.0694872318258,3,9.666666666666666
L0413112809,23.954107,33.645,30.793249,0.0,1.0,10.5,0.75512034,530.9794690990288,514.0187170103608,384.1820415189515,54.73142037171222,127.07967400030911,4,13.5
L0413112809,23.954107,33.645,30.793249,0.0,1.0,10.5,0.75512034,530.9794690990288,514.0187170103608,384.1820415189515,54.73142037171222,127.07967400030911,4,12.333333333333334
L0413112809,23.954107,33.645,30.793249,0.0,1.0,10.5,0.75512034,530.9794690990288,514.0187170103608,384.1820415189515,54.73142037171222,127.07967400030911,4,13.166666666666666
L0413112809,23.954107,33.645,30.793249,0.0,1.0,10.5,0.75512034,530.9794690990288,514.0187170103608,384.1820415189515,54.73142037171222,127.07967400030911,4,10.166666666666666
L0413112809,23.954107,33.645,30.793249,0.0,1.0,10.5,0.75512034,530.9794690990288,514.0187170103608,384.1820415189515,54.73142037171222,127.07967400030911,4,11.083333333333334
L0413112809,23.954107,33.645,30.793249,0.0,1.0,10.5,0.75512034,530.9794690990288,514.0187170103608,384.1820415189515,54.73142037171222,127.07967400030911,4,13.333333333333334
L0413112809,23.954107,33.645,30.793249,0.0,1.0,10.5,0.75512034,530.9794690990288,514.0187170103608,384.1820415189515,54.73142037171222,127.07967400030911,4,10.583333333333334
L0413112809,23.954107,33.645,30.793249,0.0,1.0,10.5,0.75512034,530.9794690990288,514.0187170103608,384.1820415189515,54.73142037171222,127.07967400030911,4,10.166666666666666
L0413112809,23.954107,33.645,30.793249,0.0,1.0,10.5,0.75512034,530.9794690990288,514.0187170103608,384.1820415189515,54.73142037171222,127.07967400030911,4,11.916666666666666
L0413112809,23.954107,33.645,30.793249,0.0,1.0,10.5,0.75512034,530.9794690990288,514.0187170103608,384.1820415189515,54.73142037171222,127.07967400030911,4,11.333333333333334
L0417211454,4.7021132,4.251,4.2254443,2.3731942,0.097227044,9.5,1.3592167,294.9885748454077,285.5659354061993,213.43445369210423,10.743599591693274,24.94532618429693,5,12.25
L0417211454,4.7021132,4.251,4.2254443,2.3731942,0.097227044,9.5,1.3592167,294.9885748454077,285.5659354061993,213.43445369210423,10.743599591693274,24.94532618429693,5,12.25
