obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08769184463694896,1,3043.83949715,287.048146517105,14.992791116238683,28.70792719276981,87.07146504195832,60.29899401686987,24.389228138077065,91.27872620260185
