obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08768252222482922,1,850.471061313,303.94185594871715,12.417954395553403,29.43230137660283,88.62470261980758,60.1321399832811,24.63930919454131,93.13828123047136
