obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08770018084600666,0,7242.77850948,281.9045622918214,15.79980230643992,28.442967389926654,86.32719641375137,60.37957125057437,24.683523972406434,90.75822931916544
