obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08758726216004747,1,545.894034906,275.65442726186416,16.86113781464761,28.803919227123917,86.96831288806736,58.520618472296555,23.50298417033049,89.94533904952547
