run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3,param_4,param_5
1,0.08912613867290671,1,46.257298971,0,361.94480141257765,120.89702034830738,140.22417918382578,28.441313583083417,89.45485868125782
2,0.0890878836004526,1,1144.980286334,1,361.1826416457453,121.46660751945262,126.70588674323152,30.786179940642317,89.21261969121755
