obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7
0.08411809673661823,1,600.312034907,176.78763699845584,91.90264016072484,1.638757705045219,81.43652739910713,53.20560613693738,22.147436531180414,65.56269335336714
