index,sim_idx,hdgrid,avg_msc,avg_delays,instant_delays,vol_dep,trip_prob,density,logsum,time
1,1,5.0,-0.36191278517027436,2.0946048058705373,2.0924724795477156,0.18734020868010912,0.8911084991719819,0.18734020868010912,-359.2513347794917,31.53028503233775
2,1,5.083333333333333,-0.46563577736542733,2.09571152846491,2.094051026149143,0.4762238157614045,0.8911084991719819,0.6635640244415136,-359.2513347794917,31.53028503233775
3,1,5.166666666666667,-0.541465226992512,2.0965555715807396,2.095446497755601,0.4209928377236972,0.8911084991719819,1.0845568621652106,-359.2513347794917,31.53028503233775
4,1,5.25,-0.5827842082570851,2.0970819863056227,2.097106869439284,0.5009092159476316,0.8911084991719819,1.5854660770533204,-359.2513347794917,31.53028503233775
5,1,5.333333333333333,-0.57308444373658,2.0970164757549625,2.0979580887106666,0.25680009633103434,0.8911084991719819,1.8422661544795111,-359.2513347794917,31.53028503233775
6,1,5.416666666666667,-0.5196112254494083,2.0964991650274913,2.0977097922399737,0.07857220096520547,0.8911084991719819,1.7673588361865615,-359.2513347794917,31.53028503233775
7,1,5.5,-0.4495196430983294,2.0958846204815287,2.0965419860935315,0.07056768779918955,0.8911084991719819,1.4150492505048704,-359.2513347794917,31.53028503233775
8,1,5.583333333333333,-0.39615627581269236,2.0955241343833655,2.096597969844719,0.4475875333913407,0.8911084991719819,1.4319387079253512,-359.2513347794917,31.53028503233775
9,1,5.666666666666667,-0.345557569043574,2.0949557779569576,2.096279398338886,0.3908704192720949,0.8911084991719819,1.3358304663546232,-359.2513347794917,31.53028503233775
10,1,5.75,-0.28254377645211065,2.09427502626896,2.0954694071348774,0.07360729181839008,0.8911084991719819,1.0914682780243756,-359.2513347794917,31.53028503233775
11,1,5.833333333333333,-0.24102698976521672,2.0936702156455023,2.094623851710445,0.013069366312010205,0.8911084991719819,0.836376898209228,-359.2513347794917,31.53028503233775
12,1,5.916666666666667,-0.223603340311823,2.093234190153277,2.093113796394923,0.002899463460559562,0.8911084991719819,0.38081587535537853,-359.2513347794917,31.53028503233775
13,1,6.0,-0.25696600718612855,2.093379642886648,2.0921051513386653,0.004808850747832492,0.8911084991719819,0.07652280158390312,-359.2513347794917,31.53028503233775
14,1,6.083333333333333,-0.352438469828395,2.0941129924564197,2.0920149810211273,0.03138248443339925,0.8911084991719819,0.04931977023377045,-359.2513347794917,31.53028503233775
15,1,6.166666666666667,-0.4907149709757696,2.0952826926203456,2.0925959431054038,0.1858250854696425,0.8911084991719819,0.22458731085409867,-359.2513347794917,31.53028503233775
16,1,6.25,-0.6750457366479542,2.0967662171969277,2.0942498950376454,0.5009689507545958,0.8911084991719819,0.7235597830926259,-359.2513347794917,31.53028503233775
17,1,6.333333333333333,-0.8720535497640263,2.0981669611624247,2.096226584127438,0.5972412415916768,0.8911084991719819,1.3198972114989616,-359.2513347794917,31.53028503233775
18,1,6.416666666666667,-1.098029863629896,2.099359253989016,2.097745323368713,0.4622676722894251,0.8911084991719819,1.7780780444071085,-359.2513347794917,31.53028503233775
19,1,6.5,-1.3869654355728391,2.1005028172716664,2.0983269260197797,0.20449215408751023,0.8911084991719819,1.9535388344132594,-359.2513347794917,31.53028503233775
20,1,6.583333333333333,-1.8140833366089446,2.1020444416843618,2.099074933044854,0.40431493182807193,0.8911084991719819,2.1792013263377643,-359.2513347794917,31.53028503233775
21,1,6.666666666666667,-2.452674758576517,2.1041866672501186,2.0986559454108273,0.41966655862167535,0.8911084991719819,2.0527990461310086,-359.2513347794917,31.53028503233775
22,1,6.75,-3.4262633239990294,2.1077976838596784,2.100315527541946,1.1428764597340668,0.8911084991719819,2.5534700648617825,-359.2513347794917,31.53028503233775
23,1,6.833333333333333,-4.793470823079071,2.1127862587314565,2.0966486507354287,0.20427239368744649,0.8911084991719819,1.4472283719354035,-359.2513347794917,31.53028503233775
24,1,6.916666666666667,-6.937929746789437,2.1225142465710203,2.097056677065891,0.48217788523898286,0.8911084991719819,1.5703237913853378,-359.2513347794917,31.53028503233775
25,1,7.0,-9.988524517266688,2.1374268759937385,2.100596131640112,1.46770937634802,0.8911084991719819,2.638124109427884,-359.2513347794917,31.53028503233775
26,1,7.083333333333333,-14.170365153324282,2.1587233107011636,2.10860583451675,2.7244666701621703,0.8911084991719819,5.054531242152275,-359.2513347794917,31.53028503233775
27,1,7.166666666666667,-19.64907597961378,2.187029349469488,2.1263537034121804,5.460658790936352,0.8911084991719819,10.408796893461183,-359.2513347794917,31.53028503233775
28,1,7.25,-26.365366775517785,2.22036293460723,2.15462786685403,8.73783013297126,0.8911084991719819,18.938687610378,-359.2513347794917,31.53028503233775
29,1,7.333333333333333,-34.11380929854964,2.2564623743153,2.17598008689653,7.653019721470546,0.8911084991719819,25.38033190166452,-359.2513347794917,31.53028503233775
30,1,7.416666666666667,-43.318810051417096,2.2996992148590776,2.2036260944088357,9.071796715686546,0.8911084991719819,33.72071740322062,-359.2513347794917,31.53028503233775
31,1,7.5,-53.99783368248044,2.3491791477513,2.259611141016491,18.64522307521151,0.8911084991719819,50.61056563257501,-359.2513347794917,31.53028503233775
32,1,7.583333333333333,-65.03921610635282,2.395890160178048,2.275454848134758,13.08182702555814,0.8911084991719819,55.39037425706731,-359.2513347794917,31.53028503233775
33,1,7.666666666666667,-78.61453414406397,2.456988932729413,2.3097784430224153,16.57806290178464,0.8911084991719819,65.74528763958308,-359.2513347794917,31.53028503233775
34,1,7.75,-94.16423015106078,2.529741963781723,2.3565120874749064,17.195071875565716,0.8911084991719819,79.84412670171324,-359.2513347794917,31.53028503233775
35,1,7.833333333333333,-111.00571796972436,2.6123099871585205,2.4215678678161208,23.78798332264262,0.8911084991719819,99.47047914731584,-359.2513347794917,31.53028503233775
36,1,7.916666666666667,-128.3767407390189,2.6985962328583644,2.5188801626881503,37.67203145782765,0.8911084991719819,128.82813785852647,-359.2513347794917,31.53028503233775
37,1,8.0,-145.49886502489656,2.7776306293542983,2.5732167817915856,34.21927951482708,0.8911084991719819,145.22068025265517,-359.2513347794917,31.53028503233775
38,1,8.083333333333334,-163.4481483319834,2.864588965506713,2.6410403752648386,36.37520482325178,0.8911084991719819,165.68204037548557,-359.2513347794917,31.53028503233775
