uidp,mean_km,dist_mode,dist_mean,norm_mean,norm_sd,pk_am,inverse_income_with_pred,a,be,bl,sig,mu,idx,ha
L0522191102_96ED,3.4294188,6.631,6.631,-0.92148149,0.24772875,10.5,0.32417044,713.3752100180243,554.932827757247,365.02958627048594,2.4150844300968384,12.46269830942997,1,10.083333333333334
L0522191102_96ED,3.4294188,6.631,6.631,-0.92148149,0.24772875,10.5,0.32417044,713.3752100180243,554.932827757247,365.02958627048594,2.4150844300968384,12.46269830942997,1,10.083333333333334
L0522191102_96ED,3.4294188,6.631,6.631,-0.92148149,0.24772875,10.5,0.32417044,713.3752100180243,554.932827757247,365.02958627048594,2.4150844300968384,12.46269830942997,1,9.916666666666666
L0522191102_96ED,3.4294188,6.631,6.631,-0.92148149,0.24772875,10.5,0.32417044,713.3752100180243,554.932827757247,365.02958627048594,2.4150844300968384,12.46269830942997,1,9.75
L0522191102_96ED,3.4294188,6.631,6.631,-0.92148149,0.24772875,10.5,0.32417044,713.3752100180243,554.932827757247,365.02958627048594,2.4150844300968384,12.46269830942997,1,10.25
L0522191102_96ED,3.4294188,6.631,6.631,-0.92148149,0.24772875,10.5,0.32417044,713.3752100180243,554.932827757247,365.02958627048594,2.4150844300968384,12.46269830942997,1,10.0
L0522191102_96ED,3.4294188,6.631,6.631,-0.92148149,0.24772875,10.5,0.32417044,713.3752100180243,554.932827757247,365.02958627048594,2.4150844300968384,12.46269830942997,1,10.0
L0522191102_96ED,3.4294188,6.631,6.631,-0.92148149,0.24772875,10.5,0.32417044,713.3752100180243,554.932827757247,365.02958627048594,2.4150844300968384,12.46269830942997,1,9.916666666666666
L0522191102_96ED,3.4294188,6.631,6.631,-0.92148149,0.24772875,10.5,0.32417044,713.3752100180243,554.932827757247,365.02958627048594,2.4150844300968384,12.46269830942997,1,9.916666666666666
L0522191102_96ED,3.4294188,6.631,6.631,-0.92148149,0.24772875,10.5,0.32417044,713.3752100180243,554.932827757247,365.02958627048594,2.4150844300968384,12.46269830942997,1,9.916666666666666
L0221181047,11.772655,12.045,12.045,0.59233338,0.24429575,10.5,1.3592167,713.3752100180243,554.932827757247,365.02958627048594,8.290604749528315,42.78248184969485,2,12.0
L0221181047,11.772655,12.045,12.045,0.59233338,0.24429575,10.5,1.3592167,713.3752100180243,554.932827757247,365.02958627048594,8.290604749528315,42.78248184969485,2,11.75
L0221181047,11.772655,12.045,12.045,0.59233338,0.24429575,10.5,1.3592167,713.3752100180243,554.932827757247,365.02958627048594,8.290604749528315,42.78248184969485,2,12.0
L0221181047,11.772655,12.045,12.045,0.59233338,0.24429575,10.5,1.3592167,713.3752100180243,554.932827757247,365.02958627048594,8.290604749528315,42.78248184969485,2,11.666666666666666
