obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.08108739002946631,1,707.582016192,45.23394396452947,116.48398456275642,3.4462264590972573,34.339908789942925,-33.61757892049679,-17.750649517460722,22.523685346353805,71.09986443019602,47.893942326074075,20.687842150319085,44.84257894594888
