obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.08120120180827772,1,350.548252331,122.90086978863071,101.94014651497582,11.094838296165285,34.78755438479022,-11.602928333649654,-1.1957029511538142,40.88277834517559,77.50978722243295,50.63230239099372,21.96533318147724,65.70552569483442
