obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.08110224949301534,1,3368.43722666,97.72453833361998,112.32456124126716,8.310093556869957,43.74478518246098,-22.415967165393088,-8.167570182180249,43.86199058599953,75.23931306477674,49.666993129188185,21.508604870313825,61.21900222363215
