obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.08121006066317382,1,519.831723724,46.33688866033898,110.35081967243451,3.7294537566550234,23.83884759307063,-28.0996410688574,-13.576310871171406,14.664830234699744,70.67529892943394,47.57608293977587,20.495773711611953,43.93807893455014
