obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.08111472312739793,1,318.365908362,52.75564906071218,122.18012674250402,4.014735284835002,47.027985300420866,-40.13150300961748,-17.97661901079579,34.53006411588024,72.94796243160465,47.64556419132614,19.1566449921626,48.87976490671891
