obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.08107966344767643,1,256.856576151,79.00002254577996,113.27185364815794,6.7389234489936145,39.06510500646646,-26.531238572503383,-10.456232416472783,35.94436993146503,73.93422074428737,48.61517690751207,21.668863160082292,55.9155680945836
