obj_vals,opt_results,opt_runtime,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
0.08111217547808476,1,3226.839552366,100.85091113434277,110.38054061366098,8.67334111636248,41.68616442506656,-20.69504202695425,-6.6120697333234,42.56301512004692,75.52426478969956,49.73680851421473,21.566831544287787,61.600144950153286
